TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
KLF10	PathwayCommons	Glypican_pathway	1199	up	36	17	0.00394878255599	1	ATF3 ATP6AP2 CCND2 CYCS EGR2 FKBP1A GDF15 HSPA8 HSPB1 HSPD1 ID2 LSP1 MMP9 PYCARD RAN SH3BP5 YWHAH
NFKB2	PathwayCommons	Interferon_gamma_signaling	13	up	121	3	0.00396292966056	1	IFNGR2 MT2A PTAFR
IRF1	PathwayCommons	Antigen_processing-Cross_presentation	71	up	101	6	0.00396749465629	1	PSMA4 PSMB9 PSME1 PSME2 TAP1 UBE2D1
ZBTB43	PathwayCommons	Glypican_pathway	1199	up	10	7	0.0039796782333	1	ATF4 ATP6AP2 CTNNB1 CXCR4 DAB2 IRF1 STMN1
IRF1	PathwayCommons	EGFR-dependent_Endothelin_signaling_events	1149	up	101	37	0.00399723967717	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
STAT3	PathwayCommons	Calcium_signaling_in_the_CD4+_TCR_pathway	23	up	137	4	0.00400240890522	1	BATF3 FKBP1A IL2RA RCAN1
IRF7	PathwayCommons	Calcium_signaling_in_the_CD4+_TCR_pathway	23	up	137	4	0.00400240890522	1	FKBP1A IL2RA JUNB RCAN1
HMGA1	PathwayCommons	superpathway_of_cholesterol_biosynthesis	23	up	137	4	0.00400240890522	1	ACAT2 EBP FDPS LBR
AHR	PathwayCommons	IL12-mediated_signaling_events	104	up	30	4	0.00400982348669	1	CCL3 CCL4 IL2RA RAN
DBP	PathwayCommons	NF-kB_is_activated_and_signals_survival	8	up	58	2	0.00401085542208	1	NFKB1 NFKBIA
POU2F2	PathwayCommons	Osteopontin-mediated_events	27	up	116	4	0.00401356710517	1	CD44 GSN JUN MMP9
IRF5	PathwayCommons	leukotriene_biosynthesis	6	up	79	2	0.0040205666218	1	ALOX5 LTA4H
IRF5	PathwayCommons	PERK_regulated_gene_expression	6	up	79	2	0.0040205666218	1	ASNS ATF3
ZNF143	PathwayCommons	VEGF_and_VEGFR_signaling_network	1164	up	37	17	0.00403416446764	1	ATF3 BCL2A1 CSF1 CYCS DDIT3 EGR2 HMGA1 HSP90AA1 HSP90AB1 HSPA8 HSPB1 HSPD1 JUN PMAIP1 RAN SH3BP5 YWHAQ
SP3	PathwayCommons	Osteopontin-mediated_events	27	up	57	3	0.00404610442752	1	GSN JUN SPP1
KLF6	PathwayCommons	IL23-mediated_signaling_events	66	up	47	4	0.00404864420501	1	CCL2 IL18 NFKB1 NFKBIA
NFE2L1	PathwayCommons	Glypican_pathway	1199	up	25	13	0.0040571120914	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB PLK3 YWHAQ
ATF3	PathwayCommons	Calcineurin-regulated_NFAT-dependent_transcription_in_lymphocytes	45	up	69	4	0.00405720071908	1	CALM1 EGR2 JUN JUNB
NFKB2	PathwayCommons	IL27-mediated_signaling_events	26	up	121	4	0.00405723660193	1	EBI3 IL27 STAT1 STAT4
IRF1	PathwayCommons	IGF1_pathway	1150	up	101	37	0.00406028980167	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
ZEB2	PathwayCommons	Complement_cascade	19	down	24	2	0.00406828196787	1	C1QA C3
BATF3	PathwayCommons	Cellular_roles_of_Anthrax_toxin	15	up	105	3	0.0040762520861	1	CALM1 IL18 IL1B
MAFB	PathwayCommons	Respiratory_electron_transport	76	down	41	4	0.00409269529882	1	COX5B CYCS NDUFB6 NDUFB9
ETS2	PathwayCommons	IFN-gamma_pathway	1155	up	114	41	0.00409661286829	1	BATF3 BHLHE41 BNIP3 CALM1 CCL2 CCL5 CSF1R CTNNB1 DDIT4 DOK2 DUSP1 DUSP6 FCGR2B GBP3 HCK HIF1A HLA-A ICAM1 IFNGR1 IL1B IL2RA IRF7 MAP3K8 MCL1 MMP14 MT2A NCOA4 NFKB1 NFKBIA NR3C1 PLAUR RCAN1 RNF144B SKIL SLA SLC3A2 SOCS3 SOD2 STAT4 TIMP1 UBE2D1
MSC	PathwayCommons	Metabolism_of_lipids_and_lipoproteins	190	down	17	4	0.00409735750417	1	CYP27A1 DPEP2 TBXAS1 TECR
JUNB	PathwayCommons	Cyclin_E_associated_events_during_G1/S_transition	74	up	68	5	0.00410346757976	1	CDKN1A CKS1B PSMA4 PSMB9 PSME2
JUND	PathwayCommons	p53_pathway	160	up	20	4	0.00411865694582	1	CDKN1A DUSP5 PLK3 TAP1
TCF4	PathwayCommons	superpathway_of_cholesterol_biosynthesis	23	down	20	2	0.00414127347904	1	ACAT2 EBP
BCL11A	PathwayCommons	Syndecan-1-mediated_signaling_events	1163	up	110	40	0.00414510320365	1	BCL2A1 BNIP3 BTG2 CASP1 CCND1 CD82 CDKN1A CFLAR CITED2 CLU CSF1 CSF1R CYCS DAB2 DOK2 DUSP1 DUSP5 EIF2AK2 FABP4 FKBP5 FOS HSP90AA1 IRF1 JUNB MMP7 PARP14 PIM1 PLIN2 PLK3 PMAIP1 PTPRC RAN STAT1 STMN1 TAP1 TFRC TNFRSF9 TXN YWHAQ ZFP36L1
HIF1A	PathwayCommons	gamma-linolenate_biosynthesis_II_(animals)	7	up	68	2	0.0041489141488	1	ACSL1 CYB5A
IRF2	PathwayCommons	ER-Phagosome_pathway	68	up	7	2	0.00414891414931	1	PSMB9 TAP1
HMG20B	PathwayCommons	Hypoxic_and_oxygen_homeostasis_regulation_of_HIF-1-alpha	71	down	22	3	0.00416312037587	1	BNIP3 CITED2 TCEB2
KLF6	PathwayCommons	JNK_signaling_in_the_CD4+_TCR_pathway	33	up	47	3	0.0041668235147	1	BATF3 IL2RA RCAN1
RELB	PathwayCommons	Steroid_hormones	21	up	22	2	0.0041779961931	1	CYP27B1 HSD11B1
STAT1	PathwayCommons	prostanoid_biosynthesis	9	up	184	3	0.00418686742746	1	HPGDS PTGS1 TBXAS1
IRF1	PathwayCommons	IL5-mediated_signaling_events	1152	up	101	37	0.004188983056	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
HIF1A	PathwayCommons	Calcium_signaling_in_the_CD4+_TCR_pathway	23	up	68	3	0.00419278355181	1	BATF3 FKBP1A IL2RA
MECP2	PathwayCommons	HIF-2-alpha_transcription_factor_network	29	up	16	2	0.00419723557083	1	FLT1 TCEB1
BHLHE41	PathwayCommons	Beta2_integrin_cell_surface_interactions	29	up	16	2	0.00419723557083	1	FCGR2A PLAUR
ATF3	PathwayCommons	Immune_System	365	down	42	9	0.00420386893096	1	CD14 CTSS CYBB HLA-A IFNGR1 IL1B IL2RA PTAFR TLR2
MXD1	PathwayCommons	Signaling_events_mediated_by_HDAC_Class_II	31	up	15	2	0.00420685922923	1	NR3C1 RAN
BCL11A	PathwayCommons	VEGF_and_VEGFR_signaling_network	1164	up	110	40	0.00421270438934	1	BCL2A1 BNIP3 BTG2 CASP1 CCND1 CD82 CDKN1A CFLAR CITED2 CLU CSF1 CSF1R CYCS DAB2 DOK2 DUSP1 DUSP5 EIF2AK2 FABP4 FKBP5 FOS HSP90AA1 IRF1 JUNB MMP7 PARP14 PIM1 PLIN2 PLK3 PMAIP1 PTPRC RAN STAT1 STMN1 TAP1 TFRC TNFRSF9 TXN YWHAQ ZFP36L1
ZHX1	PathwayCommons	IL6-mediated_signaling_events	39	up	12	2	0.00421793105089	1	MCL1 SOCS3
NFAT5	PathwayCommons	Immune_System	365	up	21	6	0.0042261970926	1	C1QA CYBB FYB IFNGR1 IL1B LAT
IRF1	PathwayCommons	GMCSF-mediated_signaling_events	1153	up	101	37	0.00425464547876	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
ATF3	PathwayCommons	eNOS_activation	7	up	69	2	0.00426971084739	1	CALM1 HSP90AA1
NR3C1	PathwayCommons	Calcineurin-regulated_NFAT-dependent_transcription_in_lymphocytes	45	up	70	4	0.00427324782439	1	CALM1 FOS GBP3 JUN
DDIT3	PathwayCommons	Endogenous_TLR_signaling	56	up	28	3	0.00427341676331	1	CD14 RAN TLR2
MBD2	PathwayCommons	HIF-1-alpha_transcription_factor_network	60	up	8	2	0.00428739967637	1	BNIP3 LDHA
MAFB	PathwayCommons	Role_of_Calcineurin-dependent_NFAT_signaling_in_lymphocytes	77	down	41	4	0.0042899000336	1	FKBP1A JUNB PIM1 RAN
CEBPG	PathwayCommons	Metabolism	655	up	29	10	0.00430070151166	1	ACP5 CDA CYP19A1 CYP27A1 HSP90AA1 MT-ATP6 PSMA4 PSMB9 QPRT TBXAS1
ZEB2	PathwayCommons	Metabolism	655	up	29	10	0.00430070151166	1	ALDH1A1 ALDH2 CYB5A CYP1B1 CYP27A1 IDH2 LSM6 SULT1A1 UBE2D1 ZFP36L1
ZNF143	PathwayCommons	C-MYC_pathway	139	up	37	5	0.00431731930629	1	DDIT3 HMGA1 HSP90AA1 HSPD1 PMAIP1
IRF1	PathwayCommons	PDGF_receptor_signaling_network	1154	up	101	37	0.00432119807759	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
BCL11A	PathwayCommons	LKB1_signaling_events	1166	up	110	40	0.00435078375947	1	BCL2A1 BNIP3 BTG2 CASP1 CCND1 CD82 CDKN1A CFLAR CITED2 CLU CSF1 CSF1R CYCS DAB2 DOK2 DUSP1 DUSP5 EIF2AK2 FABP4 FKBP5 FOS HSP90AA1 IRF1 JUNB MMP7 PARP14 PIM1 PLIN2 PLK3 PMAIP1 PTPRC RAN STAT1 STMN1 TAP1 TFRC TNFRSF9 TXN YWHAQ ZFP36L1
ETS2	PathwayCommons	Calcineurin-regulated_NFAT-dependent_transcription_in_lymphocytes	45	up	114	5	0.00436777446314	1	BATF3 CALM1 GBP3 IL2RA SLC3A2
ATF3	PathwayCommons	Calcium_signaling_in_the_CD4+_TCR_pathway	23	up	69	3	0.00436938723114	1	CALM1 JUN JUNB
ATF3	PathwayCommons	Validated_targets_of_C-MYC_transcriptional_activation	74	up	69	5	0.00437048523372	1	HMGA1 HSP90AA1 ID2 MMP9 PMAIP1
NFE2L1	PathwayCommons	Proteoglycan_syndecan-mediated_signaling_events	1209	up	25	13	0.00438681666212	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB PLK3 YWHAQ
IRF1	PathwayCommons	Nectin_adhesion_pathway	1155	up	101	37	0.00438865067704	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
IRF1	PathwayCommons	IFN-gamma_pathway	1155	up	101	37	0.00438865067704	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
POU2F2	PathwayCommons	Synthesis_of_very_long-chain_fatty_acyl-CoAs	14	up	116	3	0.00439504297679	1	ACSL1 ACSL4 TECR
JUN	PathwayCommons	Validated_transcriptional_targets_of_AP1_family_members_Fra1_and_Fra2	107	up	48	5	0.00441393692481	1	CALM1 EGR2 FOS PLAUR SLC3A2
FOXO3	PathwayCommons	Interferon_Signaling	44	up	36	3	0.00443055523717	1	GBP2 IFITM1 PTAFR
AHR	PathwayCommons	Validated_transcriptional_targets_of_AP1_family_members_Fra1_and_Fra2	107	up	30	4	0.00444082992255	1	CCL2 CCND1 IL2RA MMP9
MSC	PathwayCommons	EGFR1	135	up	24	4	0.00445488860792	1	PLSCR1 SNCA SOCS3 TNIP1
IRF1	PathwayCommons	Endothelins	1156	up	101	37	0.00445701319468	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
IRF1	PathwayCommons	Signaling_events_mediated_by_Hepatocyte_Growth_Factor_Receptor_(c-Met)	1156	up	101	37	0.00445701319468	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
IRF1	PathwayCommons	Plasma_membrane_estrogen_receptor_signaling	1156	up	101	37	0.00445701319468	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
HMGN3	PathwayCommons	Metabolism_of_water-soluble_vitamins_and_cofactors	37	up	13	2	0.00447079510948	1	ACP5 CYB5A
HMGN3	PathwayCommons	Metabolism_of_vitamins_and_cofactors	37	up	13	2	0.00447079510948	1	ACP5 CYB5A
JUNB	PathwayCommons	Prostanoid_metabolism	13	down	37	2	0.00447079510953	1	ALOX5 LTA4H
JUNB	PathwayCommons	Interferon_gamma_signaling	13	down	37	2	0.00447079510953	1	IFI30 IFNGR1
MXD4	PathwayCommons	Metabolism	655	up	6	4	0.00447227630704	1	MT-ATP6 MT-ND2 MT-ND4 MT-ND5
BATF3	PathwayCommons	Signaling_by_Interleukins	70	up	105	6	0.00447879655763	1	CSF2RA IL1B IL1RN IL2RA NFKB1 SOCS3
HMGN3	PathwayCommons	Cellular_roles_of_Anthrax_toxin	15	down	32	2	0.00447904056101	1	CALM1 IL1B
FOS	PathwayCommons	Caspase-mediated_cleavage_of_cytoskeletal_proteins	11	up	44	2	0.00448220002855	1	GSN VIM
MAFB	PathwayCommons	Peptide_ligand-binding_receptors	71	up	45	4	0.00449696596561	1	C3AR1 C5AR1 CCL20 FPR1
ZEB2	PathwayCommons	Signaling_events_mediated_by_PRL	20	down	24	2	0.00450623110104	1	CDKN1A RHOC
IRF2	PathwayCommons	Antigen_processing-Cross_presentation	71	up	7	2	0.00451623196673	1	PSMB9 TAP1
IRF1	PathwayCommons	Signaling_events_mediated_by_VEGFR1_and_VEGFR2	1157	up	101	37	0.00452629562347	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
RBPJ	PathwayCommons	IL12-mediated_signaling_events	104	up	94	7	0.0045302517401	1	CCL3 CCL4 EBI3 HLA-A HLA-DRA HLA-DRB1 IL1B
ZEB2	PathwayCommons	Centrosome_maturation	67	down	24	3	0.00454846498959	1	HSP90AA1 TUBA4A TUBB
ZEB2	PathwayCommons	Recruitment_of_mitotic_centrosome_proteins_and_complexes	67	down	24	3	0.00454846498959	1	HSP90AA1 TUBA4A TUBB
NR3C1	PathwayCommons	Calcium_signaling_in_the_CD4+_TCR_pathway	23	up	70	3	0.00455047566013	1	CALM1 FOS JUN
IRF1	PathwayCommons	APC/C-mediated_degradation_of_cell_cycle_proteins	73	up	101	6	0.00455575287503	1	PSMA4 PSMB9 PSME1 PSME2 PTTG1 UBE2D1
IRF1	PathwayCommons	Regulation_of_mitotic_cell_cycle	73	up	101	6	0.00455575287503	1	PSMA4 PSMB9 PSME1 PSME2 PTTG1 UBE2D1
BCL11A	PathwayCommons	ErbB_receptor_signaling_network	1169	up	110	40	0.00456526216219	1	BCL2A1 BNIP3 BTG2 CASP1 CCND1 CD82 CDKN1A CFLAR CITED2 CLU CSF1 CSF1R CYCS DAB2 DOK2 DUSP1 DUSP5 EIF2AK2 FABP4 FKBP5 FOS HSP90AA1 IRF1 JUNB MMP7 PARP14 PIM1 PLIN2 PLK3 PMAIP1 PTPRC RAN STAT1 STMN1 TAP1 TFRC TNFRSF9 TXN YWHAQ ZFP36L1
ATF3	PathwayCommons	Validated_transcriptional_targets_of_AP1_family_members_Fra1_and_Fra2	107	up	69	6	0.00457559715883	1	CALM1 CCND1 EGR2 JUN JUNB MMP9
EGR2	PathwayCommons	Ras_signaling_in_the_CD4+_TCR_pathway	30	up	108	4	0.00459121483297	1	FKBP1A IL2RA JUN JUNB
IRF1	PathwayCommons	IL3-mediated_signaling_events	1158	up	101	37	0.00459650801412	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
SP3	PathwayCommons	AP-1_transcription_factor_network	545	up	57	14	0.00459740746935	1	ADM ATF3 BNIP3 CDKN1A CEBPD EGR2 GSN HIF1A HSPA8 ID2 IL2RA JUN STAT4 YWHAH
SOX4	PathwayCommons	p53-Dependent_G1/S_DNA_damage_checkpoint	67	down	48	4	0.0046134989371	1	CDKN1A PSMA4 PSME1 PSME2
SOX4	PathwayCommons	p53-Dependent_G1_DNA_Damage_Response	67	down	48	4	0.0046134989371	1	CDKN1A PSMA4 PSME1 PSME2
STAT4	PathwayCommons	Regulation_of_p38-alpha_and_p38-beta	131	up	137	10	0.00462230118078	1	BATF3 FKBP1A GBP3 IL2RA JUN MAP3K8 PPARG PTPN1 RAN RCAN1
TFEB	PathwayCommons	Growth_hormone_receptor_signaling	6	up	85	2	0.00464270419109	1	LYN PTPN1
BCL11A	PathwayCommons	Inflammasomes	15	up	110	3	0.00464788481368	1	CASP1 TXN TXNIP
IRF1	PathwayCommons	PAR1-mediated_thrombin_signaling_events	1159	up	101	37	0.00466766051176	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
IRF1	PathwayCommons	Glypican_1_network	1159	up	101	37	0.00466766051176	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
JUNB	PathwayCommons	Apoptosis	145	up	68	7	0.00466980384627	1	BID CCND1 CFLAR PMAIP1 PSMA4 PSMB9 PSME2
CEBPD	PathwayCommons	Transmission_across_Chemical_Synapses	54	up	30	3	0.00470006175375	1	GLUL HSPA8 MDM2
BCL11A	PathwayCommons	Proteoglycan_syndecan-mediated_signaling_events	1209	up	110	41	0.00471396411369	1	BCL2A1 BNIP3 BTG2 CASP1 CCND1 CD82 CDKN1A CFLAR CITED2 CLU CSF1 CSF1R CYCS DAB2 DOK2 DUSP1 DUSP5 EIF2AK2 FABP4 FKBP5 FOS HSP90AA1 IRF1 JUNB MDK MMP7 PARP14 PIM1 PLIN2 PLK3 PMAIP1 PTPRC RAN STAT1 STMN1 TAP1 TFRC TNFRSF9 TXN YWHAQ ZFP36L1
MBD2	PathwayCommons	Glypican_pathway	1199	up	8	6	0.00473402532075	1	ATP6AP2 BNIP3 DUSP5 HSPD1 LDHA LIMA1
IRF1	PathwayCommons	Thrombin/protease-activated_receptor_(PAR)_pathway	1160	up	101	37	0.0047397633202	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
MXD1	PathwayCommons	AP-1_transcription_factor_network	545	up	15	6	0.0047595535191	1	HSPA8 IL2RA LDHA MMP9 NR3C1 RAN
NFE2L2	PathwayCommons	Validated_transcriptional_targets_of_AP1_family_members_Fra1_and_Fra2	107	up	142	9	0.00477287065858	1	ATF4 BATF3 HLA-A IL2RA PLAUR PTPN1 RCAN1 STAT4 TNFRSF4
JUNB	PathwayCommons	Toll_Like_Receptor_4_(TLR4)_Cascade	44	down	37	3	0.00479015888882	1	CD14 FOS LY86
EGR2	PathwayCommons	Regulation_of_cytoplasmic_and_nuclear_SMAD2/3_signaling	252	up	108	13	0.00481237859541	1	ATF3 CCND1 CDKN1A DAB2 DDIT3 EGR2 FKBP1A HSPA8 IL2RA JUN JUNB RAN YWHAQ
EGR2	PathwayCommons	Regulation_of_nuclear_SMAD2/3_signaling	252	up	108	13	0.00481237859541	1	ATF3 CCND1 CDKN1A DAB2 DDIT3 EGR2 FKBP1A HSPA8 IL2RA JUN JUNB RAN YWHAQ
EGR2	PathwayCommons	TGF-beta_receptor_signaling	252	up	108	13	0.00481237859541	1	ATF3 CCND1 CDKN1A DAB2 DDIT3 EGR2 FKBP1A HSPA8 IL2RA JUN JUNB RAN YWHAQ
BCL11A	PathwayCommons	Glucocorticoid_receptor_regulatory_network	68	up	110	6	0.00487476213499	1	CDKN1A FKBP5 FOS HSP90AA1 IRF1 STAT1
NFE2L2	PathwayCommons	Signaling_by_Interleukins	70	up	142	7	0.00489413682446	1	CSF2RA IL2RA IL3RA MAP3K8 NFKB1 SOCS3 SQSTM1
ZNF394	PathwayCommons	IL12-mediated_signaling_events	104	up	72	6	0.00491299575654	1	CCL4 GADD45B HLA-A IL18 IL27 NFKB2
NR3C1	PathwayCommons	Validated_transcriptional_targets_of_AP1_family_members_Fra1_and_Fra2	107	up	70	6	0.00491361566024	1	CALM1 CCL2 FOS GBP3 JUN PLAUR
ETS2	PathwayCommons	Beta2_integrin_cell_surface_interactions	29	up	114	4	0.00491511832742	1	FCGR2A ICAM1 PLAUR TGFBI
KLF10	PathwayCommons	ID	14	up	36	2	0.00491793469937	1	ATF3 ID2
KLF10	PathwayCommons	p38_signaling_mediated_by_MAPKAP_kinases	14	up	36	2	0.00491793469937	1	HSPB1 LSP1
ATF4	PathwayCommons	Amino_acid_and_oligopeptide_SLC_transporters	35	up	47	3	0.00492906315111	1	SLC3A2 SLC43A2 SLC7A11
TCF4	PathwayCommons	Amino_acid_synthesis_and_interconversion_(transamination)	9	up	57	2	0.004944482818	1	ASNS GLUL
ZEB2	PathwayCommons	C-MYC_pathway	139	down	24	4	0.00494501585745	1	CDKN1A HSP90AA1 ID2 NDRG2
ASCL2	PathwayCommons	Integrin-linked_kinase_signaling	579	down	33	10	0.00494941467563	1	ATF4 CCL2 FKBP5 MT2A PLAUR PLIN2 SOCS3 STAT1 TNFRSF4 TNFRSF9
MAFF	PathwayCommons	Metabolism_of_polyamines	13	up	39	2	0.00495873758279	1	ADI1 SAT1
STAT4	PathwayCommons	BMP_receptor_signaling	176	up	137	12	0.00496166967255	1	BATF3 CCND1 FKBP1A GBP3 IL2RA JUN MAP3K8 PPARG PTPN1 RAN RCAN1 TXN
IRF1	PathwayCommons	Syndecan-1-mediated_signaling_events	1163	up	101	37	0.00496187696975	1	BATF3 BHLHE41 BID BTG2 CASP1 CCL2 CCL5 CD82 CFLAR DDIT4 EIF2AK2 FTH1 GBP3 HCK HLA-A ICAM1 IRF7 JUNB MCL1 MMP14 MMP7 MT2A NBN NCOA4 PARP14 PLAUR PTPN1 PVRL2 RIPK2 SOCS3 SOD2 STAT1 STAT4 TAP1 TNFRSF9 TXN UBE2D1
HMG20B	PathwayCommons	IL1-mediated_signaling_events	192	up	28	5	0.00496798390613	1	CALM1 IL1RN LSP1 RAN YWHAQ
TCF4	PathwayCommons	Beta2_integrin_cell_surface_interactions	29	up	57	3	0.00496847317395	1	FCGR2A ICAM1 PLAUR
BCL11A	PathwayCommons	C-MYC_pathway	139	up	110	9	0.00497967554598	1	CCND1 CDKN1A CFLAR CLU HSP90AA1 PIM1 PMAIP1 TFRC ZFP36L1
ETS2	PathwayCommons	Alpha9_beta1_integrin_signaling_events	1167	up	114	41	0.00498376262612	1	BATF3 BHLHE41 BNIP3 CALM1 CCL2 CCL5 CSF1R CSF2RA CTNNB1 DDIT4 DOK2 DUSP1 DUSP6 FCGR2B GBP3 HCK HIF1A HLA-A ICAM1 IL2RA IRF7 MAP3K8 MCL1 MMP14 MT2A NCOA4 NFKB1 NFKBIA NR3C1 PLAUR RCAN1 RNF144B SAT1 SKIL SLA SLC3A2 SOCS3 SOD2 STAT4 TIMP1 UBE2D1
NR1H3	PathwayCommons	Calcium_signaling_in_the_CD4+_TCR_pathway	23	up	146	4	0.00502681252162	1	CALM1 FKBP1A IL2RA JUNB
IRF2	PathwayCommons	Class_I_MHC_mediated_antigen_processing_&_presentation	75	up	7	2	0.00502888102679	1	PSMB9 TAP1
