TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
STAT2	KEGG-hsa05160	Hepatitis_C	136	up	134	11	0.00024852744931	1	DDX58 EIF2AK2 IFIT1 IRF1 IRF7 NFKBIA OAS1 OAS2 OAS3 STAT1 STAT2
IRF7	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	144	17	0.000256612454369	1	CCL1 CCL2 CCL3 CCL4L2 CCL5 CCR1 CCR7 CD40 IFNGR2 IL15RA IL2RA IL7R INHBA TNFRSF9 TNFSF10 TNFSF13B TNFSF14
TCF7L2	KEGG-hsa04145	Phagosome	152	up	13	4	0.000257196788552	1	CLEC7A CYBB HLA-DRA MRC1
ZNF444	KEGG-hsa04380	Osteoclast_differentiation	130	up	58	7	0.000260548325397	1	ACP5 IFNGR2 LILRB1 LILRB2 NCF1 NFKBIA SQSTM1
ATF3	KEGG-hsa05200	Pathways_in_cancer	326	up	67	12	0.000264182034859	1	BID BIRC3 CCND1 CDKN1A CDKN2A CYCS HSP90AA1 HSP90AB1 JUN MMP9 RALB TCEB1
RUNX1	KEGG-hsa04020	Calcium_signaling_pathway	179	down	5	3	0.000266296551111	1	CALM1 CALM3 CYSLTR1
STAT4	KEGG-hsa05020	Prion_diseases	36	up	152	6	0.000279252220686	1	C1QB CCL5 HSPA5 IL1B PRKACB STIP1
XBP1	KEGG-hsa00750	Vitamin_B6_metabolism	6	up	26	2	0.000279747687443	1	PDXK PSAT1
BCL11A	KEGG-hsa04145	Phagosome	152	up	122	11	0.000288644705529	1	ACTB CD14 CORO1A CYBB FCGR3A MARCO MRC1 MSR1 TAP1 TFRC TUBA4A
IRF3	KEGG-hsa04610	Complement_and_coagulation_cascades	69	up	28	4	0.000289053472422	1	C1QA C1QB C1QC C3AR1
IRF8	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	45	5	0.000293093219585	1	HLA-DPB1 HLA-DRB5 HLA-E PSME1 TAP1
ZNF274	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	41	4	0.000293771473389	1	CD40 HLA-DMA IL15RA TNFSF13B
HMGA1	KEGG-hsa05152	Tuberculosis	180	down	121	12	0.000302510651061	1	CD14 CD74 CLEC4E CTSS CYP27B1 FCGR2A HLA-DQA1 HLA-DRB1 IL10RA IL18 IL1B TLR2
IRF7	KEGG-hsa05416	Viral_myocarditis	71	up	144	8	0.000310503864876	1	ACTB CD40 CD55 CD86 HLA-A HLA-DMB HLA-E ICAM1
NFKB2	KEGG-hsa05332	Graft-versus-host_disease	43	up	129	6	0.000313095007065	1	CD80 HLA-A HLA-DQA1 HLA-DQB1 HLA-DRA HLA-E
MAFB	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	60	10	0.000320421067605	1	CCL2 CCL20 CCL7 CCL8 CCR1 CSF1R CXCL2 CXCL3 IFNGR1 TNFSF12
HMGA1	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	142	7	0.000320646587118	1	C1QC C3 C3AR1 C5AR1 FCGR1A FCGR3A HLA-DQB1
ZNF143	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	up	36	4	0.000324905560889	1	TUBA4A TUBB TUBB4B YWHAQ
JUN	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	up	36	4	0.000324905560889	1	NCL TUBA1A TUBB YWHAQ
NFE2L2	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	up	155	10	0.000325257610284	1	CCL3 CCL5 CD14 CD40 CD80 CD86 MAP3K8 NFKB1 NFKBIA TLR2
ATF4	KEGG-hsa05012	Parkinson's_disease	130	up	43	6	0.000326464600667	1	COX5B MT-ATP6 MT-CO3 MT-ND2 MT-ND4 MT-ND5
PKNOX1	KEGG-hsa04145	Phagosome	152	down	188	14	0.000329621684777	1	CD14 CYBB FCGR2A FCGR2B FCGR3A HLA-A HLA-DPB1 HLA-DQA1 HLA-E MARCO MRC1 NCF1 OLR1 TLR2
SOX4	KEGG-hsa04115	p53_signaling_pathway	68	down	53	5	0.000334985205907	1	BID CD82 CDKN1A CDKN2A PMAIP1
BCL11A	KEGG-hsa04380	Osteoclast_differentiation	130	up	122	10	0.000336910599877	1	CSF1 CSF1R CYBB FCGR3A FOS IFNGR1 JUNB SQSTM1 STAT1 TREM2
ATF4	KEGG-hsa00190	Oxidative_phosphorylation	131	up	43	6	0.000340279398922	1	COX5B MT-ATP6 MT-CO3 MT-ND2 MT-ND4 MT-ND5
ZHX1	KEGG-hsa05152	Tuberculosis	180	up	12	4	0.000348585475108	1	HLA-DMA IL18 IL1B RIPK2
STAT2	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	134	7	0.000349552334745	1	BIRC3 CASP1 CCL2 CCL5 NFKBIA PYCARD RIPK2
DNMT1	KEGG-hsa04540	Gap_junction	89	up	23	4	0.000350354891945	1	TUBA1A TUBA1B TUBB TUBB4B
IRF7	KEGG-hsa05323	Rheumatoid_arthritis	91	up	144	9	0.000354023595507	1	ACP5 ATP6V1D CCL2 CCL3 CCL5 CD86 HLA-DMB ICAM1 TNFSF13B
NFKB2	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	129	6	0.000356078464275	1	CD80 HLA-A HLA-DQA1 HLA-DQB1 HLA-DRA HLA-E
IRF3	KEGG-hsa05145	Toxoplasmosis	133	up	28	5	0.000357308696614	1	HLA-DPA1 HLA-DRA HLA-DRB1 IFNGR1 NFKBIA
PPARG	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	169	8	0.000358385323754	1	AIM2 CCL4L2 CCL5 DDX58 IL18 IRF7 NFKBIA PYCARD
NR3C1	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	91	6	0.000359234878775	1	CCL4 CCL4L2 DDX58 IL1B IRF7 NFKBIA
HES6	KEGG-hsa05020	Prion_diseases	36	up	5	2	0.000361271321403	1	C1QB C1QC
IRF3	KEGG-hsa05310	Asthma	30	up	28	3	0.000361744878897	1	HLA-DPA1 HLA-DRA HLA-DRB1
MAFB	KEGG-hsa05016	Huntington's_disease	183	down	44	7	0.000367294471438	1	ATP5G3 COX5B CYCS NDUFB6 NDUFB9 SLC25A5 TGM2
PKNOX1	KEGG-hsa03320	PPAR_signaling_pathway	71	up	112	7	0.000369965044461	1	ACOX2 CD36 DBI FABP3 FABP4 FABP5 PPARG
MAFB	KEGG-hsa05012	Parkinson's_disease	130	down	44	6	0.000371229731453	1	ATP5G3 COX5B CYCS NDUFB6 NDUFB9 SLC25A5
PKNOX1	KEGG-hsa05332	Graft-versus-host_disease	43	down	188	7	0.00037383473602	1	CD80 CD86 HLA-A HLA-DPB1 HLA-DQA1 HLA-E IL1B
HIF1A	KEGG-hsa03320	PPAR_signaling_pathway	71	up	80	6	0.000374608248775	1	ACSL1 FABP3 FABP5 GK OLR1 PCK2
LCORL	KEGG-hsa04145	Phagosome	152	up	25	5	0.000380259860887	1	FCGR1A FCGR3A MARCO MSR1 TUBA4A
IRF5	KEGG-hsa05323	Rheumatoid_arthritis	91	up	88	7	0.000389803107681	1	ACP5 CCL5 HLA-DPA1 HLA-DPB1 HLA-DRB1 HLA-DRB5 TNFSF13B
DDIT3	KEGG-hsa05140	Leishmaniasis	72	up	29	4	0.000391478448691	1	C3 HLA-DQB1 HLA-DRA TLR2
RREB1	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	up	16	3	0.000399496435901	1	ACTB TUBA1A TUBB
NFE2L2	KEGG-hsa03320	PPAR_signaling_pathway	71	down	81	6	0.000400753934918	1	ACOX2 ACSL1 CD36 FABP3 FABP5 PPARG
MSANTD3	KEGG-hsa00590	Arachidonic_acid_metabolism	59	up	15	3	0.000402413779286	1	LTA4H PTGDS TBXAS1
ETV5	KEGG-hsa04141	Protein_processing_in_endoplasmic_reticulum	167	up	64	8	0.00041237082694	1	CALR DDIT3 HSP90AA1 HSP90AB1 HSP90B1 HSPA5 HSPA8 PDIA6
HBP1	KEGG-hsa05410	Hypertrophic_cardiomyopathy_(HCM)	83	up	11	3	0.000414088097199	1	ACTB ITGB8 TPM4
IRF5	KEGG-hsa05332	Graft-versus-host_disease	43	up	88	5	0.00041447277957	1	HLA-DPA1 HLA-DPB1 HLA-DRB1 HLA-DRB5 HLA-E
CEBPD	KEGG-hsa04666	Fc_gamma_R-mediated_phagocytosis	95	up	40	5	0.000419214215837	1	FCGR1A FCGR3A HCK LAT PTPRC
NFE2L2	KEGG-hsa04610	Complement_and_coagulation_cascades	69	up	155	8	0.000419595926595	1	C1QA C1QB C1QC C2 C3AR1 PLAUR SERPINA1 SERPING1
IRF8	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	45	4	0.000422212448125	1	CD40 HLA-DPB1 HLA-DRB5 TNFSF13B
BATF3	KEGG-hsa03320	PPAR_signaling_pathway	71	down	30	4	0.000424184273457	1	CD36 CYP27A1 FABP3 FABP4
FOS	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	down	41	8	0.000424466691534	1	CCL22 CCL5 CCR7 IL10RA IL15RA IL18 IL7R TNFRSF9
ZNF274	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	41	8	0.000424466691534	1	CCL23 CCL5 CD40 IFNGR2 IL15RA IL7R TNFRSF4 TNFSF13B
STAT5A	KEGG-hsa05322	Systemic_lupus_erythematosus	136	up	60	7	0.000424944600776	1	C1QA C1QB C1QC CD86 H2AFY HLA-DPA1 HLA-DPB1
PKNOX1	KEGG-hsa04940	Type_I_diabetes_mellitus	44	down	188	7	0.000432700132459	1	CD80 CD86 HLA-A HLA-DPB1 HLA-DQA1 HLA-E IL1B
KLF6	KEGG-hsa05012	Parkinson's_disease	130	down	17	4	0.000436467195628	1	ATP5G3 MT-ND2 NDUFB6 SLC25A5
STAT5A	KEGG-hsa05152	Tuberculosis	180	up	60	8	0.000436611812466	1	CD14 HLA-DPA1 HLA-DPB1 IFNGR1 IL1B LSP1 MRC1 STAT1
HBP1	KEGG-hsa04810	Regulation_of_actin_cytoskeleton	211	up	11	4	0.000438313424243	1	ACTB ITGB8 MRAS TMSB4X
ZEB2	KEGG-hsa04142	Lysosome	121	up	32	5	0.00044104290204	1	CTSC CTSD CTSH CTSS GM2A
FOS	KEGG-hsa03320	PPAR_signaling_pathway	71	up	54	5	0.000447560208789	1	CD36 DBI FABP3 FABP5 PPARG
STAT5A	KEGG-hsa05020	Prion_diseases	36	up	60	4	0.000454524786311	1	C1QA C1QB C1QC IL1B
RBPJ	KEGG-hsa05020	Prion_diseases	36	up	108	5	0.000459134421084	1	C1QA C1QB HSPA1A IL1B PRKACB
BHLHE41	KEGG-hsa04978	Mineral_absorption	51	up	18	3	0.000459501230115	1	MT1E MT1M MT2A
IRF5	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	88	5	0.000462142606525	1	HLA-DPA1 HLA-DPB1 HLA-DRB1 HLA-DRB5 HLA-E
IRF7	KEGG-hsa05160	Hepatitis_C	136	up	144	11	0.000464163983088	1	DDX58 EIF2AK2 IFIT1 IRF1 IRF7 OAS1 OAS2 OAS3 SOCS3 STAT1 STAT2
NFE2L1	KEGG-hsa05215	Prostate_cancer	88	up	25	4	0.000468417966327	1	CCND1 CDKN1A HSP90AA1 HSP90AB1
STAT2	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	134	7	0.00047608287257	1	AIM2 CASP1 CCL5 DDX58 IRF7 NFKBIA PYCARD
KLF6	KEGG-hsa05145	Toxoplasmosis	133	down	17	4	0.000476118130877	1	HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1
ETS2	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	141	7	0.000476529856231	1	CCL2 CCL5 CXCL2 IL18 IL1B NFKB1 NFKBIA
NR3C1	KEGG-hsa05332	Graft-versus-host_disease	43	up	91	5	0.000484098489205	1	CD86 HLA-DPA1 HLA-DPB1 HLA-DRA IL1B
STAT4	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	152	7	0.000485241537231	1	C1QB C3 C5AR1 FPR2 HLA-DMA HLA-DMB ICAM1
TCF4	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	71	5	0.000487732999065	1	C1QB C2 FCGR2A FCGR3A ICAM1
STAT4	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	152	17	0.000488827540416	1	CCL15 CCL18 CCL23 CCL5 CCL8 CCR1 CXCL2 IFNGR2 IL10RA IL18 IL1B IL2RA IL7R TNFRSF21 TNFRSF4 TNFSF14 TNFSF9
REL	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	42	8	0.000504042253933	1	CCL20 CCL22 CCL4 CCL5 CSF1 CXCL3 TNFRSF18 TNFRSF4
NR1H3	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	180	7	0.000504304838842	1	CD86 HLA-DPA1 HLA-DPB1 HLA-DQA1 HLA-DRA HLA-DRB1 HLA-DRB5
ATF5	KEGG-hsa00190	Oxidative_phosphorylation	131	up	64	7	0.000505102615521	1	MT-ATP6 MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 NDUFB9
ZNF267	KEGG-hsa04540	Gap_junction	89	up	11	3	0.000508660096197	1	TUBA1A TUBB TUBB4B
MEF2A	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	210	21	0.000510510829597	1	CCL20 CCL23 CCL3 CCL4 CCR1 CCR7 CSF1 CSF2RA CXCL2 CXCL3 FLT1 IFNGR1 IL15RA IL18 IL1B IL2RA IL7R TNFRSF12A TNFSF13B TNFSF14 TNFSF9
TSC22D1	KEGG-hsa00740	Riboflavin_metabolism	12	down	17	2	0.000511932533387	1	ACP5 BLVRB
NFKB2	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	129	6	0.000513240586726	1	CD40 CD80 HLA-DQA1 HLA-DQB1 HLA-DRA TNFSF13B
KLF6	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	down	17	4	0.000518290010705	1	HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1
KLF6	KEGG-hsa05322	Systemic_lupus_erythematosus	136	down	17	4	0.000518290010705	1	HLA-DMA HLA-DMB HLA-DPA1 HLA-DRB1
PKNOX1	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	down	188	8	0.000520198966171	1	CCL2 CCL5 CXCL2 IL18 IL1B NFKB1 NFKBIA RIPK2
HMGA1	KEGG-hsa05323	Rheumatoid_arthritis	91	down	121	8	0.000525063098135	1	CCL3 CD80 HLA-DQA1 HLA-DRB1 IL18 IL1B TLR2 TNFSF13B
HBP1	KEGG-hsa05414	Dilated_cardiomyopathy	90	up	11	3	0.00052565904809	1	ACTB ITGB8 TPM4
STAT4	KEGG-hsa05323	Rheumatoid_arthritis	91	up	152	9	0.00052757492801	1	ACP5 CCL5 HLA-DMA HLA-DMB ICAM1 IL18 IL1B JUN TLR2
ZNF32	KEGG-hsa05152	Tuberculosis	180	up	6	3	0.000529265658534	1	CALM1 FCGR1A TLR2
HMGN3	KEGG-hsa05144	Malaria	51	down	44	4	0.000530447039637	1	CCL2 IL1B SDC2 TLR2
IRF8	KEGG-hsa05160	Hepatitis_C	136	up	45	6	0.000535614768914	1	DDX58 IFIT1 IRF7 OAS1 OAS2 OAS3
IRF8	KEGG-hsa05322	Systemic_lupus_erythematosus	136	up	45	6	0.000535614768914	1	C1QC CD40 FCGR3A H3F3B HLA-DPB1 HLA-DRB5
DBP	KEGG-hsa04640	Hematopoietic_cell_lineage	88	up	69	6	0.000536812373628	1	CD36 CD38 CD9 IL1B IL3RA MME
NR3C1	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	91	5	0.000539548874675	1	CD86 HLA-DPA1 HLA-DPB1 HLA-DRA IL1B
ATF3	KEGG-hsa04141	Protein_processing_in_endoplasmic_reticulum	167	up	67	8	0.000565255205125	1	DDIT3 DNAJC1 HERPUD1 HSP90AA1 HSP90AB1 HSPA5 PDIA6 UBE2D1
PKNOX1	KEGG-hsa04145	Phagosome	152	up	112	10	0.000591332616712	1	ATP6V1D C3 CALR CD36 HLA-DMB NCF2 TAP1 TUBA1B TUBB2A TUBB4B
DBP	KEGG-hsa00590	Arachidonic_acid_metabolism	59	up	69	5	0.000592638570742	1	CBR3 HPGDS PTGDS PTGES TBXAS1
KLF6	KEGG-hsa04380	Osteoclast_differentiation	130	up	48	6	0.000600300576694	1	FCGR2A LILRB2 LILRB4 NCF1 NFKB1 NFKBIA
TCF7L2	KEGG-hsa04062	Chemokine_signaling_pathway	190	up	13	4	0.000603694417804	1	CCL15 CCL23 CCL3 CCL4L2
PPARG	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	169	18	0.000608025384516	1	CCL4L2 CCL5 CCL8 CCR7 CXCL2 CXCL3 FLT1 IFNGR2 IL10RA IL15RA IL18 IL7R TNFRSF12A TNFRSF4 TNFSF10 TNFSF13B TNFSF14 TNFSF9
MAFB	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	up	60	6	0.000616090499643	1	C1QB C1QC CCL2 GNA15 IFNGR1 TLR2
ZNF143	KEGG-hsa04062	Chemokine_signaling_pathway	190	down	6	3	0.000620586261962	1	CXCL2 CXCL3 CXCR4
BCL11A	KEGG-hsa03320	PPAR_signaling_pathway	71	up	122	7	0.000621610919074	1	CYP27A1 DBI FABP4 NR1H3 PLTP SCD UBC
IRF3	KEGG-hsa05020	Prion_diseases	36	up	28	3	0.000624103284562	1	C1QA C1QB C1QC
PPARG	KEGG-hsa05152	Tuberculosis	180	up	169	14	0.000624974581923	1	C3 CALM2 CLEC4E CORO1A CYCS FCGR2A HLA-DMB HSPD1 IFNGR2 IL10RA IL18 MRC1 RIPK2 STAT1
IRF5	KEGG-hsa05416	Viral_myocarditis	71	up	88	6	0.000626182419033	1	CD40 HLA-DPA1 HLA-DPB1 HLA-DRB1 HLA-DRB5 HLA-E
MAFB	KEGG-hsa04062	Chemokine_signaling_pathway	190	up	60	8	0.000626616998944	1	CCL2 CCL20 CCL7 CCL8 CCR1 CXCL2 CXCL3 LYN
MECP2	KEGG-hsa00900	Terpenoid_backbone_biosynthesis	15	up	15	2	0.00062743899356	1	ACAT2 FDPS
STAT5A	KEGG-hsa04610	Complement_and_coagulation_cascades	69	up	60	5	0.000640680220239	1	C1QA C1QB C1QC CD55 SERPINA1
MAFB	KEGG-hsa04610	Complement_and_coagulation_cascades	69	up	60	5	0.000640680220239	1	C1QB C1QC C3AR1 C5AR1 CFD
ZNF394	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	77	11	0.000644060482401	1	CCL20 CCL4 CCR7 IFNGR2 IL10RA IL18 IL3RA IL7R TNFRSF4 TNFSF13B TNFSF9
HMGA1	KEGG-hsa05140	Leishmaniasis	72	down	121	7	0.000644254607021	1	FCGR2A HLA-DQA1 HLA-DRB1 IL1B NCF1 NFKBIA TLR2
IRF8	KEGG-hsa05320	Autoimmune_thyroid_disease	53	up	45	4	0.000670333923032	1	CD40 HLA-DPB1 HLA-DRB5 HLA-E
TCF4	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	71	5	0.000676145882788	1	BIRC3 CCL2 CCL5 IL18 NFKBIA
BATF3	KEGG-hsa05152	Tuberculosis	180	up	114	11	0.000682700210389	1	CALM1 CLEC4E CYP27B1 IFNGR2 IL10RA IL18 IL1B NFKB1 PLK3 RIPK2 TLR2
STAT4	KEGG-hsa05162	Measles	135	up	152	11	0.000689777360108	1	CCND1 DDX58 IFIH1 IFNGR2 IL1B IL2RA IRF7 NFKBIA OAS1 OAS3 TLR2
NR1H3	KEGG-hsa05020	Prion_diseases	36	up	180	6	0.000691120329134	1	C1QA C1QB C1QC HSPA5 IL1B STIP1
XBP1	KEGG-hsa04141	Protein_processing_in_endoplasmic_reticulum	167	up	26	5	0.000709771665757	1	HSP90AA1 HSP90AB1 HSP90B1 HSPA5 PDIA6
NFKB2	KEGG-hsa05162	Measles	135	up	129	10	0.000710532267828	1	CCND2 EIF2AK2 IFNGR2 NFKB1 NFKBIA OAS1 OAS2 OAS3 SLAMF1 STAT1
RELA	KEGG-hsa04380	Osteoclast_differentiation	130	up	134	10	0.000712175694564	1	IFNGR2 JUNB LILRB1 NCF1 NFKBIA PPARG SOCS3 SQSTM1 STAT1 TREM2
ZHX1	KEGG-hsa05323	Rheumatoid_arthritis	91	up	12	3	0.000715926082438	1	HLA-DMA IL18 IL1B
HLX	KEGG-hsa05323	Rheumatoid_arthritis	91	down	27	4	0.000721168491415	1	CCL3 CCL5 HLA-DPA1 HLA-DRB1
STAT5A	KEGG-hsa05416	Viral_myocarditis	71	up	60	5	0.000730752422575	1	CCND1 CD55 CD86 HLA-DPA1 HLA-DPB1
IRF3	KEGG-hsa04640	Hematopoietic_cell_lineage	88	up	28	4	0.000732620169066	1	CD14 CSF1R HLA-DRA HLA-DRB1
IRF3	KEGG-hsa05330	Allograft_rejection	38	up	28	3	0.000732694756382	1	HLA-DPA1 HLA-DRA HLA-DRB1
IRF7	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	144	7	0.000733792452607	1	AIM2 CASP1 CCL4L2 CCL5 DDX58 IRF7 TMEM173
IRF2	KEGG-hsa00380	Tryptophan_metabolism	42	up	6	2	0.000735735661588	1	IDO1 WARS
CEBPZ	KEGG-hsa05219	Bladder_cancer	42	up	6	2	0.000735735661588	1	CDKN1A MDM2
STAT4	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	152	7	0.000748216435376	1	CCL5 CXCL2 HSP90AA1 HSP90AB1 IL18 IL1B NFKBIA
NFKB2	KEGG-hsa05160	Hepatitis_C	136	up	129	10	0.000752835921296	1	EIF2AK2 IFIT1 IRF1 NFKB1 NFKBIA OAS1 OAS2 OAS3 SOCS3 STAT1
BATF3	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	up	114	8	0.000758477223637	1	CCL3 CCL4 CD40 CD86 IL1B NFKB1 NFKBIA TLR2
STAT5A	KEGG-hsa05140	Leishmaniasis	72	up	60	5	0.000779190165943	1	HLA-DPA1 HLA-DPB1 IFNGR1 IL1B STAT1
EGR2	KEGG-hsa04145	Phagosome	152	up	116	10	0.000780226454376	1	ACTG1 C3 CTSS HLA-DQA1 MRC1 NCF2 TUBA1A TUBA1B TUBA4A TUBB4B
FOXO3	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	32	4	0.000781209307304	1	CTSS HLA-A HLA-DQA1 LGMN
EGR2	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	116	7	0.000812592572505	1	CTSS HLA-DQA1 HSP90AA1 HSP90AB1 HSPA5 HSPA8 LGMN
POU2F2	KEGG-hsa05152	Tuberculosis	180	up	135	12	0.00082284631021	1	BID CALM2 CALM3 CTSD CTSS CYCS FCGR3A HLA-DRA IFNGR1 IFNGR2 IL18 IL1B
HES6	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	5	2	0.000846052163376	1	C1QB C1QC
RREB1	KEGG-hsa05416	Viral_myocarditis	71	up	16	3	0.000847455635268	1	ACTB HLA-DMA HLA-DMB
TCF4	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	71	5	0.000849793704269	1	AIM2 CCL5 DDX58 IL18 NFKBIA
FOS	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	down	41	4	0.000851919439445	1	AIM2 CCL5 IL18 NFKBIA
CEBPG	KEGG-hsa00260	Glycine,_serine_and_threonine_metabolism	32	up	35	3	0.00085487053053	1	ALAS1 PHGDH PSAT1
ARID3A	KEGG-hsa00480	Glutathione_metabolism	49	up	23	3	0.000860075053769	1	GSTM4 GSTP1 MGST1
NFKB2	KEGG-hsa03320	PPAR_signaling_pathway	71	up	129	7	0.000867449069983	1	ACOX2 ACSL1 CD36 DBI FABP5 GK PCK2
PKNOX1	KEGG-hsa05020	Prion_diseases	36	down	188	6	0.000869051279552	1	C1QA C1QB C1QC CCL5 HSPA1A IL1B
MSANTD3	KEGG-hsa05152	Tuberculosis	180	up	15	4	0.000894242196596	1	CTSD CYP27B1 IFNGR1 PLK3
STAT5A	KEGG-hsa05332	Graft-versus-host_disease	43	up	60	4	0.000902845833343	1	CD86 HLA-DPA1 HLA-DPB1 IL1B
TCF4	KEGG-hsa04380	Osteoclast_differentiation	130	up	71	7	0.000908087853277	1	FCGR2A FCGR3A JUNB LILRB4 NCF1 NFKBIA SQSTM1
PPARG	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	up	169	7	0.000914606840093	1	ACTB ACTG1 NCL TUBA1A TUBA1B TUBB2A TUBB4B
FOXO3	KEGG-hsa00100	Steroid_biosynthesis	19	down	61	3	0.000918267152289	1	EBP MSMO1 SQLE
YBX1	KEGG-hsa05152	Tuberculosis	180	up	67	8	0.000927288887531	1	C3 CALM2 CALM3 CTSD FCGR1A HLA-DMA HLA-DMB LSP1
ETS2	KEGG-hsa00480	Glutathione_metabolism	49	down	53	4	0.000928179932619	1	GCLC GSTM4 IDH2 MGST1
NFKB2	KEGG-hsa05140	Leishmaniasis	72	up	129	7	0.000943581288583	1	HLA-DQA1 HLA-DQB1 HLA-DRA IFNGR2 NFKB1 NFKBIA STAT1
IRF8	KEGG-hsa04145	Phagosome	152	up	45	6	0.000963948340259	1	FCGR3A HLA-DPB1 HLA-DRB5 HLA-E OLR1 TAP1
MAFF	KEGG-hsa04145	Phagosome	152	up	45	6	0.000963948340259	1	C3 CLEC7A HLA-DPB1 NCF2 TUBA4A TUBB
IRF1	KEGG-hsa04145	Phagosome	152	down	45	6	0.000963948340259	1	ACTB ATP6V1D CD36 HLA-DMB MSR1 TUBB2A
STAT5A	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	60	4	0.000985605248281	1	CD86 HLA-DPA1 HLA-DPB1 IL1B
KLF6	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	48	4	0.000987556278179	1	C5AR1 FCGR2A FPR2 ICAM1
PPARG	KEGG-hsa05140	Leishmaniasis	72	up	169	8	0.000993930477106	1	C3 FCGR2A FOS HLA-DMB IFNGR2 NCF1 NFKBIA STAT1
STAT3	KEGG-hsa04380	Osteoclast_differentiation	130	up	140	10	0.00100155012915	1	ACP5 IFNGR2 IL1B LILRB4 NFKB2 PPARG SOCS3 SQSTM1 STAT1 STAT2
IRF1	KEGG-hsa00590	Arachidonic_acid_metabolism	59	down	45	4	0.00100759564015	1	ALOX5 HPGDS LTA4H TBXAS1
STAT4	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	152	7	0.00101098881112	1	AIM2 CCL5 DDX58 IL18 IL1B IRF7 NFKBIA
RELA	KEGG-hsa05160	Hepatitis_C	136	up	134	10	0.00101204586649	1	DDX58 IFIT1 IRF1 IRF7 NFKBIA OAS1 OAS2 OAS3 SOCS3 STAT1
MECP2	KEGG-hsa00100	Steroid_biosynthesis	19	up	15	2	0.00101581296621	1	MSMO1 SQLE
ETS2	KEGG-hsa05012	Parkinson's_disease	130	down	53	6	0.00102604878345	1	ATP5G3 COX5B NDUFB6 NDUFB9 SLC25A5 UCHL1
IRF9	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	98	5	0.00102910399582	1	CD40 CD86 HLA-DMA IL15RA TNFSF13B
IRF3	KEGG-hsa05332	Graft-versus-host_disease	43	up	28	3	0.00105489591277	1	HLA-DPA1 HLA-DRA HLA-DRB1
ZEB2	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	down	22	3	0.00105574215823	1	TUBA4A TUBB TUBB4B
