TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
ZNF281	WP2875	Constitutive_Androstane_Receptor_Pathway	32	0	19	2	0.00651830457111	1	ALAS1 HSP90AA1
CEBPZ	WP138	Androgen_receptor_signaling_pathway	90	0	7	2	0.00652352259093	1	CDKN1A MDM2
IRF5	WP2113	Type_III_interferon_signaling	9	0	69	2	0.00652571656187	1	STAT1 STAT2
YBX1	WP111	Electron_Transport_Chain	114	0	121	8	0.00656629843924	1	ATP5G3 MT-CYB MT-ND2 MT-ND4 MT-ND5 NDUFB9 SLC25A5 UCP2
CREM	WP2002	miR-targeted_genes_in_epithelium_-_TarBase	362	0	6	3	0.00664632144128	1	CD164 PSAT1 TPM4
BATF3	WP75	Toll-like_receptor_signaling_pathway	104	0	133	8	0.00666339609173	1	CCL3 CCL4 CD40 CD86 IL1B NFKB1 NFKBIA TLR2
TCF4	WP2018	RANKL/RANK_Signaling_Pathway	56	0	67	4	0.00673918042162	1	ACP5 ICAM1 NFKBIA SQSTM1
JUNB	WP1742	TP53_Network	21	0	93	3	0.00676106895429	1	BID CDKN1A PMAIP1
ARID3A	WP2873	Aryl_Hydrocarbon_Receptor_Pathway	46	0	42	3	0.00677194274574	1	CYP1B1 MGST1 NQO1
NFE2L2	WP1449	Regulation_of_toll-like_receptor_signaling_pathway	144	0	206	13	0.0067732474729	1	CCL3 CCL5 CD14 CD40 CD80 CD86 MAP3K8 NFKB1 NFKB2 NFKBIA SPP1 SQSTM1 TLR2
LCORL	WP2828	Bladder_Cancer	31	0	20	2	0.0067789439077	1	CDKN1A CDKN2A
XBP1	WP2525	Trans-sulfuration_and_one_carbon_metabolism	31	0	20	2	0.0067789439077	1	MTHFD2 PSAT1
STAT4	WP2873	Aryl_Hydrocarbon_Receptor_Pathway	46	0	130	5	0.00680745568938	1	HSP90AA1 IL1B JUN NFE2L2 NQO1
DDIT3	WP268	Notch_Signaling_Pathway	78	0	25	3	0.00682509811596	1	APH1B CDKN1A HIF1A
BATF3	WP3	Transcriptional_activation_by_NRF2	15	0	133	3	0.00688984425574	1	GCLC NFE2L2 SLC7A11
ZNF394	WP98	Prostaglandin_Synthesis_and_Regulation	30	0	65	3	0.0068935378112	1	ANXA1 PTGIR S100A10
DBP	WP619	Type_II_interferon_signaling_(IFNG)	32	0	61	3	0.00693093147023	1	CYBB ICAM1 IL1B
ZHX1	WP2034	Leptin_signaling_pathway	64	0	10	2	0.00698437251919	1	IL1B SOCS3
MSANTD3	WP98	Prostaglandin_Synthesis_and_Regulation	30	0	21	2	0.00699970392045	1	PTGDS TBXAS1
FOS	WP2203	TSLP_Signaling_Pathway	50	0	76	4	0.00703150900692	1	IL7R NFKB2 NFKBIA STAT1
MAFB	WP2431	Spinal_Cord_Injury	121	0	92	7	0.00704916931583	1	C1QB CCL2 CCND1 CXCL2 FCGR2A FKBP1A VIM
CEBPZ	WP2446	RB_in_Cancer	94	0	7	2	0.00710031773664	1	CDKN1A MDM2
TGIF1	WP247	Small_Ligand_GPCRs	20	0	32	2	0.00721334279429	1	PTGER2 PTGIR
REL	WP75	Toll-like_receptor_signaling_pathway	104	0	37	4	0.00723602095196	1	CCL4 CCL5 NFKB2 NFKBIA
ETV5	WP129	Matrix_Metalloproteinases	31	0	64	3	0.00724269957098	1	MMP19 MMP9 TIMP3
PKNOX1	WP1449	Regulation_of_toll-like_receptor_signaling_pathway	144	0	256	15	0.00730954292524	1	CCL3 CCL4 CCL5 CD14 CD40 CD80 CD86 IL1B IRF7 MAP3K8 NFKB1 NFKB2 NFKBIA SPP1 TLR2
TSC22D1	WP1984	Integrated_Breast_Cancer_Pathway	63	0	61	4	0.00733809365849	1	ANXA1 CYP19A1 GRN PLK3
STAT3	WP15	Selenium_Micronutrient_Network	87	0	129	7	0.00734890932031	1	ALOX5AP ICAM1 IL1B KYNU NFKB2 SOD2 TXN
NFE2L2	WP98	Prostaglandin_Synthesis_and_Regulation	30	0	206	5	0.00736826357283	1	HPGD HSD11B1 PTGER2 PTGIR S100A10
NFE2L2	WP1533	Vitamin_B12_Metabolism	30	0	206	5	0.00736826357283	1	ABCA1 CCL5 NFKB1 NFKB2 SOD2
NFE2L2	WP2586	Aryl_Hydrocarbon_Receptor	42	0	206	6	0.00738049011092	1	AHR CD36 CYP1B1 GCLC NFKB1 NQO1
STAT4	WP1533	Vitamin_B12_Metabolism	30	0	130	4	0.00743955213309	1	CCL5 IL1B NFKB2 SOD2
TFEB	WP2431	Spinal_Cord_Injury	121	0	93	7	0.00747128886179	1	CCL2 CXCL2 FKBP1A IL1B MBP MMP9 VIM
ZNF394	WP408	Oxidative_Stress	31	0	65	3	0.00756105293638	1	GCLC NFE2L2 SOD2
EGR2	WP197	Cholesterol_Biosynthesis	17	0	121	3	0.00763070029038	1	FDPS MSMO1 SQLE
HIF1A	WP585	Interferon_type_I_signaling_pathways	54	0	72	4	0.00763448545675	1	PTPRC SOCS3 STAT2 STAT4
SOX4	WP1531	Vitamin_D_Metabolism	9	0	75	2	0.00767517896077	1	CYP27A1 CYP27B1
TFEB	WP2586	Aryl_Hydrocarbon_Receptor	42	0	93	4	0.00768745461253	1	AHR KLF6 NFE2L2 NFKB1
NR3C1	WP2374	Oncostatin_M_Signaling_Pathway	66	0	93	5	0.00774849488649	1	CCL2 FOS HIF1A NFKBIA TIMP3
STAT3	WP615	Senescence_and_Autophagy	110	0	129	8	0.00775572618139	1	CREG1 GSN IFI16 IL1B IRF1 IRF7 MAP1LC3A SQSTM1
IRF1	WP98	Prostaglandin_Synthesis_and_Regulation	30	0	132	4	0.00784718307023	1	HSD11B1 PTGER2 PTGIR TBXAS1
RBPJ	WP2485	NAD_Biosynthesis_II_(from_tryptophan)	8	0	86	2	0.00786966069393	1	KYNU QPRT
RBPJ	WP136	Phase_I,_non_P450	8	0	86	2	0.00786966069393	1	CES1 LIPA
TCF4	WP231	BCL-XL_prevents_the_binding_of_truncated_BID_to_BAX._This_is_prevented_by_BAD._BAD_can_displace_tBID_from_BCL-XL.___	92	0	67	5	0.00788898948311	1	BID BIRC3 CCL2 GLUL NFKBIA
TGIF1	WP167	Eicosanoid_Synthesis	21	0	32	2	0.00794049088466	1	ALOX5AP PTGES
RELB	WP75	Toll-like_receptor_signaling_pathway	104	0	20	3	0.00801272594942	1	CCL5 CD40 NFKBIA
EGR2	WP707	DNA_Damage_Response	72	0	121	6	0.00806186192739	1	CCND1 CCND2 CDKN1A CYCS GADD45B GADD45G
YBX1	WP2324	AGE/RAGE_pathway	72	0	121	6	0.00806186192739	1	HIF1A LGALS3 MMP7 NCF1 NFKBIA STAT1
STAT4	WP615	Senescence_and_Autophagy	110	0	130	8	0.00811413903951	1	CD44 GSN IL1B IRF1 IRF7 JUN MAP1LC3A SPARC
AHR	KEGG-hsa05330	Allograft_Rejection	59	0	35	3	0.00812535560642	1	IL2RA LRRK2 VIM
HIF1A	WP585	Interferon_type_I	55	0	72	4	0.00814384389279	1	PTPRC SOCS3 STAT2 STAT4
NFKB2	WP176	Folate_Metabolism	35	0	114	4	0.00817668693296	1	GPX3 NFKB1 NFKB2 SOD2
TFDP2	WP2828	Bladder_Cancer	31	0	22	2	0.00817762795871	1	CDKN2A MDM2
MAFF	WP697	Estrogen_metabolism	18	0	38	2	0.00819285098367	1	CYP1B1 SULT1A1
ZNF267	WP1984	Integrated_Breast_Cancer_Pathway	63	0	11	2	0.00821081999615	1	GRN PLK3
NFE2L1	WP673	ErbB_Signaling_Pathway	56	0	37	3	0.00821296010959	1	CCND1 CDKN1A HBEGF
DBP	WP2197	Endothelin_Pathways	34	0	61	3	0.00821676905579	1	CALM1 GNA15 RAMP1
TCF4	WP408	Oxidative_Stress	31	0	67	3	0.00822245718992	1	JUNB NQO1 TXNRD1
ZNF580	WP15	Selenium_Micronutrient_Network	87	0	24	3	0.00822422377872	1	ALOX5AP GPX3 PTGS1
LCORL	WP1530	miRNA_Regulation_of_DNA_Damage_Response	105	0	20	3	0.00822708885367	1	CDKN1A CYCS PMAIP1
NFE2L2	WP2036	TWEAK_Signaling_Pathway	43	0	206	6	0.00828597984622	1	BIRC3 CCL5 NFKB1 NFKB2 NFKBIA TNFRSF12A
STAT3	WP254	Apoptosis	89	0	129	7	0.00830100410529	1	BID CARD16 IRF1 IRF7 MCL1 TNFRSF21 TNFSF10
STAT3	WP15	Selenium_Pathway	89	0	129	7	0.00830100410529	1	ALOX5AP ICAM1 IL1B KYNU NFKB2 SOD2 TXN
IRF1	WP15	Selenium_Micronutrient_Network	87	0	132	7	0.0083050726735	1	ALOX5AP CCL2 ICAM1 KYNU PRDX2 SOD2 TXN
HMG20B	WP716	Vitamin_A_and_Carotenoid_Metabolism	40	0	52	3	0.00831239006853	1	ALDH1A1 LPL SULT1A1
TFEC	WP167	Eicosanoid_Synthesis	21	0	33	2	0.00843116389296	1	ALOX5AP PTGDS
ZEB2	WP2007	Iron_metabolism_in_placenta	13	0	54	2	0.0085060539839	1	FTH1 TFRC
THAP1	WP183	Proteasome_Degradation	59	0	12	2	0.00860784798738	1	PSMA7 UCHL1
DDIT3	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	0	25	2	0.00861240788691	1	AHR CDKN1A
IRF7	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	0	124	5	0.00865809819565	1	IL7R RIPK2 SOCS3 SQSTM1 VIM
ZNF394	WP2435	Quercetin_and_Nf-kB/_AP-1_induced_cell_apoptosis	11	0	65	2	0.00872347345679	1	ACOX2 NFE2L2
STAT2	WP2018	RANKL/RANK_Signaling_Pathway	56	0	113	5	0.0087318443873	1	ACP5 ICAM1 NFKBIA SQSTM1 STAT1
ZNF580	WP15	Selenium_Pathway	89	0	24	3	0.00875555155057	1	ALOX5AP GPX3 PTGS1
IRF1	WP408	Oxidative_Stress	31	0	132	4	0.00882618372904	1	GCLC JUNB NFE2L2 SOD2
CEBPZ	WP179	Cell_Cycle	106	0	7	2	0.00896627979874	1	CDKN1A MDM2
MEF2A	WP1982	SREBP_signalling	62	0	189	7	0.00899802623226	1	DBI FDPS INSIG1 MDH1 PPARG SCD SQLE
SNAI3	WP2059	Alzheimers_Disease	153	0	5	2	0.00900070697425	1	IL1B MME
JUN	WP69	TCR_Signaling_Pathway	93	0	44	4	0.00906087559894	1	CD83 FOS FYB VIM
ZNF580	WP98	Prostaglandin_Synthesis_and_Regulation	30	0	24	2	0.00909612851543	1	PTGIR PTGS1
ZNF75A	WP530	Cytokines_and_Inflammatory_Response	24	0	30	2	0.00909612851575	1	CSF1 CXCL2
BHLHE41	WP299	Nuclear_Receptors_in_Lipid_Metabolism_and_Toxicity	38	0	19	2	0.00911244594158	1	ABCG1 CYP27B1
HIF1A	WP1533	Vitamin_B12_Metabolism	30	0	72	3	0.00914697775056	1	CCL5 IL1B SOD2
MITF	WP2359	Parkin-Ubiquitin_Proteasomal_System_pathway	72	0	30	3	0.00914697775139	1	CARD16 CASP1 TUBB2A
HMGN3	WP545	Complement_Activation,_Classical_Pathway	14	0	52	2	0.00916104431828	1	C1QC CD55
RBPJ	WP75	Toll-like_receptor_signaling_pathway	104	0	86	6	0.00918030368669	1	CCL3 CCL4 CD14 CD40 CD86 IL1B
JUN	WP286	IL-3_Signaling_Pathway	49	0	44	3	0.00918766156221	1	CD86 FOS YWHAQ
STAT5A	WP364	IL-6_signaling_pathway	44	0	49	3	0.00918766156439	1	JUNB STAT1 TIMP1
STAT1	WP2435	Quercetin_and_Nf-kB/_AP-1_Induced_Cell_Apoptosis	13	0	172	3	0.00922483483847	1	ACOX2 FOS NFE2L2
HMGA1	WP254	Apoptosis	89	0	235	10	0.00925537763457	1	CARD16 CYCS IRF1 MCL1 MDM2 NFKBIA PMAIP1 TNFRSF1B TNFRSF21 TNFSF10
KLF10	WP410	Diurnally_Regulated_Genes_with_Circadian_Orthologs	46	0	47	3	0.00925974721248	1	HERPUD1 HSPA8 NCOA4
LCORL	WP615	Senescence_and_Autophagy	110	0	20	3	0.00935004376555	1	CDKN1A CDKN2A SPARC
IRF1	WP15	Selenium_Pathway	89	0	132	7	0.00937145351684	1	ALOX5AP CCL2 ICAM1 KYNU PRDX2 SOD2 TXN
STAT2	WP75	Toll-like_receptor_signaling_pathway	104	0	113	7	0.00942177257281	1	CCL3 CCL5 CD40 CD80 IRF7 NFKBIA STAT1
IRF9	WP465	Tryptophan_metabolism	47	0	88	4	0.00943047786096	1	ALDH1A1 IDO1 KYNU WARS
PPARG	WP2036	TWEAK_Signaling_Pathway	43	0	151	5	0.00950906444802	1	CCL5 MMP9 NFKB2 NFKBIA TNFRSF12A
HMGN3	WP383	Striated_Muscle_Contraction	42	0	52	3	0.00951688720096	1	ACTA2 ACTG1 TPM4
XPA	WP45	G1_to_S_cell_cycle_control	68	0	11	2	0.00951902756218	1	CDKN1A CDKN2A
NFE2L1	WP516	Hypertrophy_Model	20	0	37	2	0.00956887220281	1	ATF3 HBEGF
CEBPZ	WP615	Senescence_and_Autophagy	110	0	7	2	0.00963279700294	1	CDKN1A MDM2
REL	WP702	Metapathway_biotransformation	177	0	37	5	0.00967942606178	1	CYP19A1 CYP27B1 GPX3 GSTP1 SULT1A1
BATF	WP129	Matrix_Metalloproteinases	31	0	24	2	0.00969468717298	1	MMP19 MMP7
ARID5B	WP530	Cytokines_and_Inflammatory_Response	24	0	31	2	0.00969468717396	1	CXCL2 IL1B
FOXO3	WP2359	Parkin-Ubiquitin_Proteasomal_System_pathway	72	0	90	5	0.00971333131382	1	HSPA8 TUBA1A TUBA1B TUBB2A TUBB4B
ETS2	WP615	Senescence_and_Autophagy	110	0	162	9	0.00972060283667	1	CCL3 CD44 CREG1 HMGA1 IL1B INHBA IRF7 MAP1LC3A MMP14
DDIT3	WP382	MAPK_Signaling_Pathway	170	0	25	4	0.00980093268185	1	CD14 HSPA5 HSPA8 MRAS
MITF	WP2865	IL1_and_megakaryotyces_in_obesity	25	0	30	2	0.00984990973538	1	CCL2 HBEGF
ZEB2	WP545	Complement_Activation,_Classical_Pathway	14	0	54	2	0.00985447653837	1	C1QA C3
MAFF	WP2003	miR-targeted_genes_in_leukocytes_-_TarBase	173	0	38	5	0.00986531510875	1	CTSC HMGA1 PNP TXNRD1 YWHAQ
NFE2L2	WP15	Selenium_Micronutrient_Network	87	0	206	9	0.009904004282	1	ABCA1 GPX3 KYNU NFKB1 NFKB2 PRDX2 SELM SOD2 TXN
ARID3A	WP697	Estrogen_metabolism	18	0	42	2	0.00994799238471	1	CYP1B1 NQO1
HIF1A	WP408	Oxidative_Stress	31	0	72	3	0.0100222725118	1	MAOA NFE2L2 SOD2
HIF1A	WP34	Ovarian_Infertility_Genes	31	0	72	3	0.0100222725118	1	CCND2 PTGER2 ZP3
AHR	WP2431	Spinal_Cord_Injury	121	0	35	4	0.0100510424208	1	CCL2 CCND1 MMP9 VIM
POU2F2	WP1539	Angiogenesis	20	0	113	3	0.0100651720524	1	HIF1A MMP9 TIMP3
MAFF	WP1539	Angiogenesis	20	0	38	2	0.0100760124855	1	FLT1 TIMP3
KLF6	WP2036	TWEAK_Signaling_Pathway	43	0	52	3	0.0101554062547	1	CCL2 NFKB1 NFKBIA
STAT3	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	0	129	5	0.0101824705605	1	IL7R NQO1 SOCS3 SQSTM1 TNFRSF21
IRF9	WP75	Toll-like_receptor_signaling_pathway	104	0	88	6	0.010230871214	1	CCL3 CCL5 CD40 CD86 IRF7 STAT1
NR1H3	WP558	Complement_and_Coagulation_Cascades	59	0	156	6	0.0103030797745	1	C1QA C1QB C1QC C3 PLAUR SERPINA1
NFKB2	WP247	Small_Ligand_GPCRs	20	0	114	3	0.0103105104266	1	PTAFR PTGER2 PTGIR
STAT1	WP15	Selenium_Micronutrient_Network	87	0	172	8	0.0104356949997	1	ALOX5AP ICAM1 KYNU NFKB2 PRDX2 PTGS1 SOD2 TXN
RELA	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	59	0	112	5	0.0104560038779	1	ACTB ACTG1 TUBA1B TUBB2A TUBB4B
RELA	WP183	Proteasome_Degradation	59	0	112	5	0.0104560038779	1	H2AFZ PSMA4 PSMA7 PSME1 PSME2
IRF9	WP2113	Type_III_interferon_signaling	9	0	88	2	0.0104576517746	1	STAT1 STAT2
FOS	WP2018	RANKL/RANK_Signaling_Pathway	56	0	76	4	0.0104629289562	1	JUN NFKB2 NFKBIA STAT1
ARID5B	WP2865	IL1_and_megakaryotyces_in_obesity	25	0	31	2	0.0104966703599	1	IL18 IL1B
STAT4	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	0	130	5	0.0105081850738	1	HSPA5 IL7R NQO1 TNFRSF21 VIM
CREM	WP2005	miR-targeted_genes_in_muscle_cell_-_TarBase	426	0	6	3	0.0105159351045	1	CD164 PSAT1 TPM4
TFEB	WP410	Diurnally_Regulated_Genes_with_Circadian_Orthologs	46	0	93	4	0.0105855202535	1	DNAJA1 G0S2 HSPA8 NCOA4
NR3C1	WP2873	Aryl_Hydrocarbon_Receptor_Pathway	46	0	93	4	0.0105855202535	1	AHR IL1B JUN MGST1
FOS	WP1533	Vitamin_B12_Metabolism	30	0	76	3	0.0106072801773	1	CCL5 NFKB2 SOD2
HIF1A	WP1455	Serotonin_Transporter_Activity	11	0	72	2	0.0106287805731	1	IL1B MAOA
ZNF267	WP2359	Parkin-Ubiquitin_Proteasomal_System_pathway	72	0	11	2	0.010628780574	1	TUBA1A TUBB4B
MAFB	WP2865	IL1_and_megakaryotyces_in_obesity	25	0	92	3	0.0107523907124	1	CCL2 S100A9 TLR2
NFE2L2	WP558	Complement_and_Coagulation_Cascades	59	0	206	7	0.010826888407	1	C1QA C1QB C1QC C3 PLAUR SERPINA1 SERPING1
REL	WP702	metapathway_biotransformation	182	0	37	5	0.0108454174837	1	CYP19A1 CYP27B1 GPX3 GSTP1 SULT1A1
SP3	WP289	Myometrial_Relaxation_and_Contraction_Pathways	150	0	62	6	0.0108560467891	1	ADM ATF3 IGFBP6 JUN PDE4B YWHAH
STAT4	WP69	TCR_Signaling_Pathway	93	0	130	7	0.010903520702	1	CD83 IL1B JUN LAT MAP3K8 NFKBIA VIM
TFEC	WP530	Cytokines_and_Inflammatory_Response	24	0	33	2	0.0109431590416	1	CSF1 CXCL2
ZNF143	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	59	0	39	3	0.01096919164	1	TUBA4A TUBB4B YWHAQ
CUX1	WP2032	TSH_signaling_pathway	67	0	12	2	0.0110036043414	1	MYL12A STAT1
ATF3	WP382	MAPK_Signaling_Pathway	170	0	107	9	0.0110288041205	1	CD14 DDIT3 HSPA5 HSPB1 IL1B JUN LRRK2 MRAS STMN1
JUNB	WP2865	IL1_and_megakaryotyces_in_obesity	25	0	93	3	0.011073836365	1	HBEGF PLA2G7 S100A9
MAFF	WP691	Tamoxifen_metabolism	21	0	38	2	0.0110828548565	1	CYP1B1 SULT1A1
JUNB	WP707	DNA_Damage_Response	72	0	93	5	0.0111065333761	1	BID CCND1 CDKN1A GADD45G PMAIP1
PKNOX1	WP615	Senescence_and_Autophagy	110	0	256	12	0.0111075925024	1	CCL3 CD44 CREG1 GSN HMGA1 IFI16 IL1B INHBA IRF1 IRF7 MAP1LC3A MMP14
TGIF1	WP2865	IL1_and_megakaryotyces_in_obesity	25	0	32	2	0.011161851373	1	CCL2 IL18
SOX4	WP2525	Trans-sulfuration_and_one_carbon_metabolism	31	0	75	3	0.0112042113269	1	MTHFD2 PHGDH PSAT1
RELA	WP167	Eicosanoid_Synthesis	21	0	112	3	0.0112735945031	1	ALOX5AP LTA4H PTGS1
JUNB	WP236	Adipogenesis	131	0	93	7	0.0113456502734	1	CDKN1A CEBPD CTNNB1 EGR2 NR1H3 SOCS3 STAT1
NFE2L2	WP15	Selenium_Pathway	89	0	206	9	0.0114253138999	1	ABCA1 GPX3 KYNU NFKB1 NFKB2 PRDX2 SELM SOD2 TXN
JUND	WP98	Prostaglandin_Synthesis_and_Regulation	30	0	27	2	0.011437912403	1	HSD11B1 TBXAS1
MEF2A	WP2203	TSLP_Signaling_Pathway	50	0	189	6	0.0114538903364	1	HCK IL2RA IL7R LYN NFKBIA STAT4
ETS2	WP2586	Aryl_Hydrocarbon_Receptor	42	0	162	5	0.0114785756567	1	AHR CD36 GCLC NFE2L2 NFKB1
ZNF267	KEGG-hsa05412	Arrhythmogenic_right_ventricular_cardiomyopathy_(ARVC)	75	0	11	2	0.0114973675111	1	ACTB ACTG1
ZNF394	WP75	Toll-like_receptor_signaling_pathway	104	0	65	5	0.0115137083687	1	CCL4 CD80 CD86 NFKB2 SPP1
YBX1	WP2018	RANKL/RANK_Signaling_Pathway	56	0	121	5	0.0115479713708	1	ACP5 ICAM1 LYN NFKBIA STAT1
POU2F2	WP1742	TP53_Network	21	0	113	3	0.0115494300686	1	BID CDKN2A MDM2
MSC	WP615	Senescence_and_Autophagy	110	0	40	4	0.0115704140926	1	CCL3 CDKN2A INHBA SPARC
HMGA1	WP289	Myometrial_Relaxation_and_Contraction_Pathways	150	0	235	14	0.0116303117893	1	ACTB ACTG1 ATF3 ATF5 ETS2 IGFBP6 IL1B PDE4B PRKACB RGS1 RGS16 RGS20 YWHAH YWHAQ
DNTTIP1	WP623	Oxidative_phosphorylation	69	0	12	2	0.0116439354406	1	MT-ATP6 MT-ND4
DBP	WP2572	Primary_Focal_Segmental_Glomerulosclerosis_FSGS	72	0	61	4	0.0116717542723	1	MME PLAUR SCARB2 VIM
RUNX1	WP558	Complement_and_Coagulation_Cascades	59	0	14	2	0.0116876134563	1	C1QA C1QB
STAT1	WP15	Selenium_Pathway	89	0	172	8	0.0118940795639	1	ALOX5AP ICAM1 KYNU NFKB2 PRDX2 PTGS1 SOD2 TXN
SP3	WP615	Senescence_and_Autophagy	110	0	62	5	0.0119123641367	1	CDKN1A CDKN2A GSN JUN MAP1LC3A
HMGN3	WP12	Osteoclast_Signaling	16	0	52	2	0.0119190312673	1	ACP5 SPP1
ZNF350	WP702	Metapathway_biotransformation	177	0	5	2	0.0119378319156	1	CYP19A1 CYP27B1
MEF2A	WP289	Myometrial_Relaxation_and_Contraction_Pathways	150	0	189	12	0.0119421115493	1	ADM ATF3 ATF4 ETS2 IL1B PDE4B PRKACB RGS1 RGS16 RGS20 YWHAH YWHAQ
SOX4	WP183	Proteasome_Degradation	59	0	75	4	0.0119701000474	1	PSMA4 PSME1 PSME2 UCHL1
ZNF322	WP2003	miR-targeted_genes_in_leukocytes_-_TarBase	173	0	26	4	0.0119731344724	1	CD164 HMGA1 PNP TNFAIP2
CEBPG	WP2875	Constitutive_Androstane_Receptor_Pathway	32	0	26	2	0.012043333773	1	ALAS1 HSP90AA1
STAT4	WP2884	NRF2_pathway	142	0	130	9	0.0121459810061	1	FTH1 GPX3 HSP90AA1 HSP90AB1 NFE2L2 NQO1 SLC2A6 SLC39A8 TXN
ZNF394	WP2435	Quercetin_and_Nf-kB/_AP-1_Induced_Cell_Apoptosis	13	0	65	2	0.0121633059215	1	ACOX2 NFE2L2
HMG20B	WP2873	Aryl_Hydrocarbon_Receptor_Pathway	46	0	52	3	0.0122182231166	1	CYP1B1 HSP90AA1 NQO1
LCORL	WP2586	Aryl_Hydrocarbon_Receptor	42	0	20	2	0.0122215322592	1	CCL1 CDKN1A
XBP1	WP383	Striated_Muscle_Contraction	42	0	20	2	0.0122215322592	1	ACTG1 TPM4
TFDP2	WP615	Senescence_and_Autophagy	110	0	22	3	0.0122295401476	1	CDKN2A MDM2 SQSTM1
ATF5	WP2586	Aryl_Hydrocarbon_Receptor	42	0	57	3	0.0122352884915	1	CYP1B1 NFE2L2 NQO1
ZNF75A	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	0	30	2	0.0122714707388	1	CDKN1A HSP90AA1
ETS2	WP558	Complement_and_Coagulation_Cascades	59	0	162	6	0.0122727941769	1	C1QA C1QB C1QC CD55 PLAUR SERPINA1
BCL11A	WP254	Apoptosis	89	0	107	6	0.0123087333801	1	BIRC3 CASP1 CFLAR CYCS IRF1 PMAIP1
RBPJ	WP2874	Liver_X_Receptor_Pathway	10	0	86	2	0.0123641947121	1	NR1H3 SCD
ATF3	WP2586	Aryl_Hydrocarbon_Receptor	42	0	107	4	0.0124712491033	1	AHR CCL1 CDKN1A HSP90AA1
FOS	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	59	0	76	4	0.0125241727344	1	ACTG1 CD14 TUBB2A TUBB4B
ATF5	WP3	Transcriptional_activation_by_NRF2	15	0	57	2	0.0125271063022	1	NFE2L2 NQO1
ZNF350	WP702	metapathway_biotransformation	182	0	5	2	0.0125977187675	1	CYP19A1 CYP27B1
STAT3	WP1449	Regulation_of_toll-like_receptor_signaling_pathway	144	0	129	9	0.0126201602319	1	CD80 CD86 IL1B IRF7 MAP3K8 NFKB2 SQSTM1 STAT1 TLR2
ZHX1	WP15	Selenium_Micronutrient_Network	87	0	10	2	0.0126414027846	1	IL1B TXN
ETS2	WP1433	NOD_pathway	43	0	162	5	0.0126527329005	1	AIM2 CARD16 IL18 IL1B NFKBIA
STAT1	WP2018	RANKL/RANK_Signaling_Pathway	56	0	172	6	0.01265750712	1	ACP5 FOS ICAM1 NFKB2 NFKBIA SQSTM1
NFIC	WP289	Myometrial_Relaxation_and_Contraction_Pathways	150	0	6	2	0.0127328730764	1	IGFBP6 SLC8A1
ZNF385A	WP289	Myometrial_Relaxation_and_Contraction_Pathways	150	0	6	2	0.0127328730764	1	ACTB ACTG1
RELB	WP2036	TWEAK_Signaling_Pathway	43	0	20	2	0.0127866853984	1	CCL5 NFKBIA
RELA	WP1982	SREBP_signalling	62	0	112	5	0.0128103342764	1	DBI FDPS MDH1 PPARG SQLE
ZEB2	WP206	Fatty_Acid_Omega_Oxidation	16	0	54	2	0.0128143815773	1	ALDH1A1 ALDH2
STAT4	WP176	Folate_Metabolism	35	0	130	4	0.0128465039408	1	GPX3 IL1B NFKB2 SOD2
MECP2	WP1982	SREBP_signalling	62	0	14	2	0.0128545540394	1	FDPS SQLE
JUND	WP2875	Constitutive_Androstane_Receptor_Pathway	32	0	27	2	0.0129544662034	1	ALAS1 SULT1A1
HMG20B	WP465	Tryptophan_metabolism	47	0	52	3	0.0129554414905	1	ALDH1A1 CYP1B1 WARS
FOXO3	WP2003	miR-targeted_genes_in_leukocytes_-_TarBase	173	0	90	8	0.0130970113712	1	CD164 CTSC LPL PNP TNFAIP2 TUBA1A TUBA1B YWHAQ
NFKB2	WP615	Senescence_and_Autophagy	110	0	114	7	0.0132035298153	1	CCL3 CD44 IRF1 MAP1LC3A MMP14 SPARC SQSTM1
ZHX1	WP15	Selenium_Pathway	89	0	10	2	0.013204088971	1	IL1B TXN
MTF2	WP2059	Alzheimers_Disease	153	0	6	2	0.0132272549323	1	CHP1 LPL
CREB3	WP1984	Integrated_Breast_Cancer_Pathway	63	0	14	2	0.0132545310295	1	AURKA PLK3
AHR	WP2865	IL1_and_megakaryotyces_in_obesity	25	0	35	2	0.0132660441479	1	CCL2 MMP9
HMGA1	WP1539	Angiogenesis	20	0	235	4	0.0133432945286	1	FLT1 HIF1A MMP9 TIMP3
BBX	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	59	0	15	2	0.0133827359955	1	TUBA1A TUBA1B
RREB1	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	59	0	15	2	0.0133827359955	1	ACTB TUBA1A
ZNF385A	WP51	Regulation_of_Actin_Cytoskeleton	154	0	6	2	0.0133939526177	1	ACTB ACTG1
