TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
NFE2L1	PathwayCommons	IL3-mediated_signaling_events	1158	0	40	20	0.00045317432667	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CSF1R CTSD CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB NUP214 PDCD4 PLK3 PTPRC RPS27L YWHAQ ZFP36L1
NFE2L1	PathwayCommons	PAR1-mediated_thrombin_signaling_events	1159	0	40	20	0.000458736188755	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CSF1R CTSD CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB NUP214 PDCD4 PLK3 PTPRC RPS27L YWHAQ ZFP36L1
NFE2L1	PathwayCommons	Glypican_1_network	1159	0	40	20	0.000458736188755	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CSF1R CTSD CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB NUP214 PDCD4 PLK3 PTPRC RPS27L YWHAQ ZFP36L1
NFE2L1	PathwayCommons	Thrombin/protease-activated_receptor_(PAR)_pathway	1160	0	40	20	0.000464358722784	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CSF1R CTSD CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB NUP214 PDCD4 PLK3 PTPRC RPS27L YWHAQ ZFP36L1
ZBTB43	PathwayCommons	Integrin-linked_kinase_signaling	579	0	10	6	0.000466784048552	1	ATF4 CTNNB1 CXCR4 DAB2 IRF1 STMN1
ETS2	PathwayCommons	Ras_signaling_in_the_CD4+_TCR_pathway	30	0	163	6	0.000476404637612	1	BATF3 CALM1 FKBP1A IL2RA MAP3K8 RCAN1
NFE2L1	PathwayCommons	Syndecan-1-mediated_signaling_events	1163	0	40	20	0.000481596148688	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CSF1R CTSD CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB NUP214 PDCD4 PLK3 PTPRC RPS27L YWHAQ ZFP36L1
STAT2	PathwayCommons	IL27-mediated_signaling_events	26	0	123	5	0.00048298420876	1	EBI3 IL27 STAT1 STAT2 STAT4
RELA	PathwayCommons	IL27-mediated_signaling_events	26	0	123	5	0.00048298420876	1	EBI3 IL18 IL27 STAT1 STAT4
STAT2	PathwayCommons	Inflammasomes	15	0	123	4	0.000491103672354	1	AIM2 CASP1 PYCARD TXN
MSANTD3	PathwayCommons	Leukotriene_synthesis	9	0	18	2	0.000492793276792	1	DPEP2 LTA4H
MSANTD3	PathwayCommons	prostanoid_biosynthesis	9	0	18	2	0.000492793276792	1	PTGDS TBXAS1
NFE2L1	PathwayCommons	LKB1_signaling_events	1166	0	40	20	0.000499400491696	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CSF1R CTSD CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB NUP214 PDCD4 PLK3 PTPRC RPS27L YWHAQ ZFP36L1
DDIT3	PathwayCommons	PERK_regulated_gene_expression	6	0	28	2	0.000507860208262	1	ATF3 HSPA5
KLF6	PathwayCommons	amb2_Integrin_signaling	32	0	56	4	0.00051100241853	1	HCK ICAM1 NFKB1 PLAUR
ASCL2	PathwayCommons	Prostanoid_metabolism	13	0	60	3	0.000519486466753	1	DPEP2 LTA4H TBXAS1
POU2F2	PathwayCommons	Immune_System	365	0	116	20	0.000521818894206	1	AIM2 CD80 CD86 CFD CSF2RA CTSS CYBB FYB HLA-A IFIT2 IFNGR1 IFNGR2 IL1B IL3RA JUN LYN PRKACB PTAFR SOCS3 UBE2D1
FOXO3	PathwayCommons	Immune_System	365	0	91	17	0.000525499210312	1	C3 CALR CFD CTSS GBP2 HERC5 HLA-A HSP90AB1 IFITM1 IL1RN LAT PSMA7 PTAFR PYCARD SQSTM1 TXNIP UBE2D1
ATF3	PathwayCommons	IL1-mediated_signaling_events	192	0	111	13	0.000528530861757	1	CALM1 CCND1 DDIT3 EGR2 HSPB1 IL1B IL1RN IL2RA JUN JUNB NUP214 STMN1 YWHAQ
NFE2L1	PathwayCommons	Direct_p53_effectors	123	0	40	6	0.000531697120828	1	ATF3 CDKN1A CTSD DUSP5 PLK3 RPS27L
RUNX1	PathwayCommons	Initial_triggering_of_complement	12	0	14	2	0.000536738751372	1	C1QA C1QB
HIF1A	PathwayCommons	Regulation_of_p38-alpha_and_p38-beta	131	0	68	8	0.000539101607842	1	BATF3 EGR2 FKBP1A GBP3 IL2RA LSP1 PTPN1 RAN
NFKB1	PathwayCommons	IL12-mediated_signaling_events	104	0	18	4	0.000549183073963	1	CCL4 EBI3 IL2RA NFKB2
ZNF580	PathwayCommons	prostanoid_biosynthesis	9	0	19	2	0.000550220498993	1	PTGES PTGS1
NR1H3	PathwayCommons	Classical_antibody-mediated_complement_activation	6	0	146	3	0.000551422320759	1	C1QA C1QB C1QC
BCL11A	PathwayCommons	Integrin_family_cell_surface_interactions	1237	0	110	45	0.000555203677593	1	BCL2A1 BNIP3 BTG2 CASP1 CCND1 CD14 CD82 CDKN1A CFLAR CITED2 CLU CSF1 CSF1R CYCS DAB2 DOK2 DUSP1 DUSP5 EIF2AK2 FABP4 FKBP5 FOS HSP90AA1 IRF1 JUNB MDK MMP7 PARP14 PIM1 PLIN2 PLK3 PMAIP1 PTPRC RAN SPON2 STAT1 STMN1 TAP1 TFRC TGFBI TGM2 TNFRSF9 TXN YWHAQ ZFP36L1
ETS2	PathwayCommons	Initial_triggering_of_complement	12	0	163	4	0.000559105849286	1	C1QA C1QB C1QC C2
IRF1	PathwayCommons	RIG-I/MDA5_mediated_induction_of_IFN-alpha/beta_pathways	35	0	143	6	0.000564978608929	1	DDX58 DHX58 HERC5 IFIH1 IRF7 ISG15
MSANTD3	PathwayCommons	Metabolism_of_lipids_and_lipoproteins	190	0	18	5	0.000575811148812	1	CYP27B1 DPEP2 LTA4H MGLL TBXAS1
KLF6	PathwayCommons	Interferon_alpha/beta_signaling	33	0	56	4	0.000576354714656	1	IFI27 IFI35 IFITM1 IFITM2
ETS2	PathwayCommons	CXCR4-mediated_signaling_events	149	0	163	14	0.000586937337895	1	BATF3 CALM1 FKBP1A FYB HLA-DRA HLA-DRB1 IL2RA MAP3K8 MMP9 NFKB1 NFKBIA RAN RCAN1 RGS1
NFKB1	PathwayCommons	Class_A/1_(Rhodopsin-like_receptors)	106	0	18	4	0.000590469230317	1	CCR7 FPR2 LPAR6 PTGIR
RREB1	PathwayCommons	Loss_of_Nlp_from_mitotic_centrosomes	58	0	14	3	0.000592847426692	1	HSP90AA1 TUBA1A TUBB
RREB1	PathwayCommons	Loss_of_proteins_required_for_interphase_microtubule_organizationÃÂ from_the_centrosome	58	0	14	3	0.000592847426692	1	HSP90AA1 TUBA1A TUBB
HMG20B	PathwayCommons	C-MYC_pathway	139	0	50	7	0.000593156203796	1	CDKN1A CFLAR FTH1 HSP90AA1 ID2 PMAIP1 ZFP36L1
IRF9	PathwayCommons	Leukotriene_synthesis	9	0	94	3	0.00059982365696	1	ALOX5 DPEP2 LTA4H
ETS2	PathwayCommons	TCR_signaling_in_na&#xef;ve_CD4+_T_cells	116	0	163	12	0.00061630314747	1	BATF3 CALM1 FKBP1A FYB HLA-DRA HLA-DRB1 IL2RA MAP3K8 NFKB1 NFKBIA RAN RCAN1
CREB3L2	PathwayCommons	Interferon_alpha/beta_signaling	33	0	57	4	0.000616791175018	1	APBB1IP IFI27 IFI35 IFITM3
ZHX1	PathwayCommons	Cellular_roles_of_Anthrax_toxin	15	0	12	2	0.000618433607911	1	IL18 IL1B
BATF3	PathwayCommons	IL23-mediated_signaling_events	66	0	138	8	0.000622871663106	1	CCL2 IL18 IL1B NFKB1 NFKBIA RIPK2 SOCS3 STAT4
RREB1	PathwayCommons	Golgi_Cisternae_Pericentriolar_Stack_Reorganization	59	0	14	3	0.000623504854345	1	HSP90AA1 TUBA1A TUBB
RREB1	PathwayCommons	Mitotic_Prophase	59	0	14	3	0.000623504854345	1	HSP90AA1 TUBA1A TUBB
BCL11A	PathwayCommons	TNF_receptor_signaling_pathway	250	0	110	15	0.000640338669716	1	BIRC3 CASP1 CCND1 CYCS DUSP1 EIF2AK2 FOS JUNB PIM1 RAN SQSTM1 STAT1 STMN1 TXN YWHAQ
POU2F2	PathwayCommons	CDC42_signaling_events	671	0	116	30	0.000645905565458	1	ATF4 BHLHE41 BNIP3 CCL2 CCND2 CYBB EPS8 FABP4 FKBP1A GBP3 GSN H2AFY HCK HIF1A HLA-A ICAM1 ID2 JUN MDM2 MMP9 NCF2 NR3C1 PCK2 PIM1 PLAUR RCAN1 SKIL SOCS3 STAT4 TIMP1
BCL11A	PathwayCommons	Beta1_integrin_cell_surface_interactions	1208	0	110	44	0.000651522870947	1	BCL2A1 BNIP3 BTG2 CASP1 CCND1 CD14 CD82 CDKN1A CFLAR CITED2 CLU CSF1 CSF1R CYCS DAB2 DOK2 DUSP1 DUSP5 EIF2AK2 FABP4 FKBP5 FOS HSP90AA1 IRF1 JUNB MDK MMP7 PARP14 PIM1 PLIN2 PLK3 PMAIP1 PTPRC RAN STAT1 STMN1 TAP1 TFRC TGFBI TGM2 TNFRSF9 TXN YWHAQ ZFP36L1
IRF1	PathwayCommons	Regulation_of_IFNA_signaling	14	0	143	4	0.000653168175975	1	APBB1IP PTPN1 STAT2 USP18
PPARG	PathwayCommons	IL12-mediated_signaling_events	104	0	158	11	0.000664607704104	1	FOS GADD45B HLA-A IL18 IRF1 NFKB2 NFKBIA RAN RIPK2 STAT1 STAT4
DNTTIP1	PathwayCommons	Interferon_Signaling	44	0	19	3	0.000671956670916	1	IFI27 IFIT1 MT2A
POU2F2	PathwayCommons	Integrin-linked_kinase_signaling	579	0	116	27	0.000674692662754	1	ATF4 BHLHE41 BNIP3 CCL2 CCND2 FABP4 FKBP1A GBP3 GSN H2AFY HCK HIF1A HLA-A ICAM1 ID2 JUN MDM2 MMP9 NR3C1 PCK2 PIM1 PLAUR RCAN1 SKIL SOCS3 STAT4 TIMP1
PPARG	PathwayCommons	Innate_Immune_System	121	0	158	12	0.000683017485851	1	AIM2 C3 DDX58 DHX58 FOS HERC5 IFIH1 IRF7 ISG15 PYCARD RIPK2 TXN
TCF4	PathwayCommons	Interferon_Signaling	44	0	77	5	0.000688547253054	1	GBP2 IFI27 IFI35 IFITM1 IFITM3
JUND	PathwayCommons	Direct_p53_effectors	123	0	28	5	0.000691940597228	1	CDKN1A CTSD DUSP5 PLK3 TAP1
KLF10	PathwayCommons	Integrin-linked_kinase_signaling	579	0	50	15	0.000696170853922	1	ATF3 CCND2 EGR2 FKBP1A HSPA8 HSPB1 ID2 LSP1 MMP9 MT2A MYL9 NCOA4 RAN STAT4 YWHAH
RELA	PathwayCommons	Downstream_signaling_in_na&#xef;ve_CD8+_T_cells	42	0	123	6	0.000696201124847	1	HLA-A JUNB STAT4 TNFRSF18 TNFRSF4 TNFRSF9
ETV5	PathwayCommons	Integrin-linked_kinase_signaling	579	0	71	19	0.000700724715163	1	CCL2 CCND1 CDKN1A DDIT3 FKBP4 HSP90AA1 HSP90B1 HSPA8 HSPB1 LDHA LIMS1 LSP1 MMP9 MYL9 NCOA4 PLAUR RAN YWHAH YWHAQ
MEF2A	PathwayCommons	Complement_cascade	19	0	187	5	0.00070293807906	1	C1QA C1QB C1QC C2 C3
ATF3	PathwayCommons	TNF_receptor_signaling_pathway	250	0	111	15	0.000705715668234	1	BID BIRC3 CALM1 CCND1 CYCS DDIT3 EGR2 HSPB1 IL2RA JUN JUNB NUP214 STMN1 TNFRSF1B YWHAQ
ATF3	PathwayCommons	p38_MAPK_signaling_pathway	149	0	111	11	0.000705952886573	1	CALM1 CCND1 DDIT3 EGR2 HSPB1 IL2RA JUN JUNB NUP214 STMN1 YWHAQ
MAFF	PathwayCommons	Validated_transcriptional_targets_of_TAp63_isoforms	50	0	39	4	0.000713926548722	1	EGR2 GDF15 PMAIP1 YWHAQ
YBX1	PathwayCommons	Adaptive_Immune_System	173	0	127	13	0.000718157282104	1	C3 CALR CD80 CD86 FYB HCST HLA-E IFITM1 MAP3K8 NFKBIA PSMA7 PSME1 PSME2
IRF7	PathwayCommons	Innate_Immune_System	121	0	137	11	0.000722846058253	1	AIM2 C2 CASP1 DDX58 DHX58 HERC5 IFIH1 IRF7 ISG15 RIPK2 TXN
SP3	PathwayCommons	HIF-1-alpha_transcription_factor_network	60	0	57	5	0.000727236406502	1	ADM BNIP3 HIF1A ID2 JUN
SOX4	PathwayCommons	Interferon_Signaling	44	0	78	5	0.000730617212318	1	IFI35 IFI6 IFITM2 IFITM3 IFNGR1
JUNB	PathwayCommons	AP-1_transcription_factor_network	545	0	105	24	0.00073173983963	1	ATF3 ATF4 BNIP3 CCND1 CDKN1A CEBPD CTNNB1 CXCR4 DUSP5 EGR2 FABP4 FKBP5 FOS HSPB1 PIM1 PLAUR SOCS3 STAT1 STMN1 TFRC TNFRSF18 TNFRSF4 TNFRSF9 TXN
DBP	PathwayCommons	Cellular_roles_of_Anthrax_toxin	15	0	58	3	0.000734569468647	1	CALM1 IL18 IL1B
NFE2L1	PathwayCommons	Glypican_pathway	1199	0	40	20	0.000737518666812	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CSF1R CTSD CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB NUP214 PDCD4 PLK3 PTPRC RPS27L YWHAQ ZFP36L1
XPA	PathwayCommons	Signaling_events_mediated_by_PRL	20	0	10	2	0.000761482596417	1	CDKN1A RHOC
ETS2	PathwayCommons	Classical_antibody-mediated_complement_activation	6	0	163	3	0.000762622721628	1	C1QA C1QB C1QC
MEF2A	PathwayCommons	IL12-mediated_signaling_events	104	0	187	12	0.00078318272342	1	CCL3 CCL4 GADD45G HLA-A HLA-DRA HLA-DRB1 IL18 IL1B IL2RA NFKBIA RAN STAT4
HMGA1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	248	15	0.000785292174193	1	APBB1IP CSF2RA GBP2 IFI30 IFI6 IFIT3 IFITM1 IFITM3 IFNGR1 IL1B IL1RN IL2RA ISG15 PRKACB PTAFR
JUNB	PathwayCommons	p53_pathway	160	0	105	11	0.000801437200007	1	ATF3 BID BTG2 CASP1 CD82 CDKN1A CTSD DUSP5 PLK3 PMAIP1 TAP1
TGIF1	PathwayCommons	Pyrimidine_salvage_reactions	7	0	30	2	0.000814037492116	1	CDA TYMP
ETS2	PathwayCommons	JNK_signaling_in_the_CD4+_TCR_pathway	33	0	163	6	0.000815106422396	1	BATF3 CALM1 FKBP1A IL2RA MAP3K8 RCAN1
IRF7	PathwayCommons	IL12-mediated_signaling_events	104	0	137	10	0.000816607158173	1	CCL3 HLA-A IL27 IL2RA IRF1 RAN RIPK2 STAT1 STAT2 STAT4
STAT3	PathwayCommons	IL6-mediated_signaling_events	39	0	137	6	0.000820001531579	1	HCK HSP90B1 IRF1 MCL1 SOCS3 STAT1
NFE2L1	PathwayCommons	Proteoglycan_syndecan-mediated_signaling_events	1209	0	40	20	0.000827243909079	1	ATF3 CALM1 CCND1 CDKN1A CSF1 CSF1R CTSD CYCS DUSP5 HMGA1 HSP90AA1 ID2 JUNB NUP214 PDCD4 PLK3 PTPRC RPS27L YWHAQ ZFP36L1
MECP2	PathwayCommons	superpathway_of_geranylgeranyldiphosphate_biosynthesis_I_(via_mevalonate)	13	0	16	2	0.000832440917469	1	ACAT2 FDPS
NFKB2	PathwayCommons	NF-kB_is_activated_and_signals_survival	8	0	121	3	0.000852887514055	1	NFKB1 NFKBIA SQSTM1
JUNB	PathwayCommons	Beta1_integrin_cell_surface_interactions	1208	0	105	42	0.000857927816072	1	ATF3 ATF4 BID BNIP3 BTG2 CASP1 CCND1 CD14 CD82 CDKN1A CEBPD CFLAR CSF1 CTNNB1 CTSD CXCR4 DOK2 DUSP5 EGR2 EIF2AK2 FABP4 FKBP5 FOS HSPB1 MMP7 PIM1 PLAUR PLK3 PMAIP1 PTPRC SOCS3 STAT1 STMN1 TAP1 TFRC TGFBI TGM2 TNFRSF18 TNFRSF4 TNFRSF9 TXN ZFP36L1
IRF7	PathwayCommons	TNF_receptor_signaling_pathway	250	0	137	17	0.00085794184628	1	BIRC3 CASP1 EIF2AK2 FKBP1A GBP3 GSN IL2RA JUNB PPARG PTPN1 RAN RCAN1 RIPK2 SQSTM1 STAT1 TXN VIM
ATF4	PathwayCommons	The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport	114	0	47	6	0.000860114265422	1	COX5B MT-ATP6 MT-CO3 MT-ND2 MT-ND4 MT-ND5
HMG20B	PathwayCommons	Hypoxic_and_oxygen_homeostasis_regulation_of_HIF-1-alpha	71	0	50	5	0.000860227393667	1	BNIP3 CITED2 HSP90AA1 ID2 TCEB2
IRF1	PathwayCommons	Inflammasomes	15	0	143	4	0.000869734699716	1	AIM2 CASP1 PYCARD TXN
ATF4	PathwayCommons	Respiratory_electron_transport	76	0	47	5	0.000881757923487	1	COX5B MT-CO3 MT-ND2 MT-ND4 MT-ND5
STAT5A	PathwayCommons	IL6-mediated_signaling_events	39	0	53	4	0.00089164518632	1	JUNB MCL1 STAT1 TIMP1
POU2F2	PathwayCommons	Regulation_of_CDC42_activity	684	0	116	30	0.000893456199518	1	ATF4 BHLHE41 BNIP3 CCL2 CCND2 CYBB EPS8 FABP4 FKBP1A GBP3 GSN H2AFY HCK HIF1A HLA-A ICAM1 ID2 JUN MDM2 MMP9 NCF2 NR3C1 PCK2 PIM1 PLAUR RCAN1 SKIL SOCS3 STAT4 TIMP1
RREB1	PathwayCommons	Centrosome_maturation	67	0	14	3	0.000905897522104	1	HSP90AA1 TUBA1A TUBB
RREB1	PathwayCommons	Recruitment_of_mitotic_centrosome_proteins_and_complexes	67	0	14	3	0.000905897522104	1	HSP90AA1 TUBA1A TUBB
FOS	PathwayCommons	IL12_signaling_mediated_by_STAT4	26	0	81	4	0.000923740805111	1	HLA-DRA HLA-DRB1 IL18 JUN
STAT4	PathwayCommons	Osteopontin-mediated_events	27	0	137	5	0.000949525475535	1	CD44 GSN JUN MMP9 NFKBIA
PPARG	PathwayCommons	RIG-I/MDA5_mediated_induction_of_IFN-alpha/beta_pathways	35	0	158	6	0.000958117663636	1	DDX58 DHX58 HERC5 IFIH1 IRF7 ISG15
NR3C1	PathwayCommons	Calcium_signaling_in_the_CD4+_TCR_pathway	23	0	93	4	0.000960453486703	1	CALM1 FKBP1A FOS JUN
IRF1	PathwayCommons	IL27-mediated_signaling_events	26	0	143	5	0.000962412227494	1	EBI3 IL27 STAT1 STAT2 STAT4
ZNF350	PathwayCommons	Cytochrome_P450_-_arranged_by_substrate_type	47	0	5	2	0.000963962795757	1	CYP19A1 CYP27B1
ETS2	PathwayCommons	Calcium_signaling_in_the_CD4+_TCR_pathway	23	0	163	5	0.000964088062249	1	BATF3 CALM1 FKBP1A IL2RA RCAN1
NFE2L1	PathwayCommons	TNF_receptor_signaling_pathway	250	0	40	8	0.00100958204266	1	BIRC3 CALM1 CCND1 CTSD CYCS JUNB NUP214 YWHAQ
NFE2L1	PathwayCommons	C-MYC_pathway	139	0	40	6	0.00101627292525	1	CCND1 CDKN1A HMGA1 HSP90AA1 ID2 ZFP36L1
STAT3	PathwayCommons	Validated_transcriptional_targets_of_AP1_family_members_Fra1_and_Fra2	107	0	137	10	0.0010204490955	1	BATF3 FKBP1A GBP3 HLA-A IL2RA MMP9 PPARG RCAN1 STAT4 TNFRSF9
IRF7	PathwayCommons	Integrin-linked_kinase_signaling	579	0	137	30	0.00102092041928	1	ADM CCL2 CITED2 DUSP5 FABP4 FKBP1A FKBP5 GBP3 GSN HLA-A ICAM1 IL2RA IRF1 IRF7 JUNB MCL1 MT2A NCOA4 PLIN2 PPARG PTPN1 RAN RCAN1 SKIL SOCS3 STAT1 STAT4 TNFRSF9 TNIK TXN
STAT3	PathwayCommons	Integrin-linked_kinase_signaling	579	0	137	30	0.00102092041928	1	BATF3 DAB2 FKBP1A GBP3 GSN H2AFY HCK HIF1A HLA-A HSP90B1 HSPA8 ICAM1 ID2 IL2RA IRF1 IRF7 LSP1 MAP3K8 MCL1 MMP9 MT2A NCOA4 PPARG RCAN1 SKIL SOCS3 STAT1 STAT4 TNFRSF9 TXN
LCORL	PathwayCommons	Direct_p53_effectors	123	0	18	4	0.00103575460548	1	CDKN1A CTSD PLK3 PMAIP1
FOXO3	PathwayCommons	cholesterol_biosynthesis_I	11	0	91	3	0.00104115444489	1	EBP LBR SQLE
FOXO3	PathwayCommons	cholesterol_biosynthesis_II_(via_24,25-dihydrolanosterol)	11	0	91	3	0.00104115444489	1	EBP LBR SQLE
FOXO3	PathwayCommons	The_NLRP3_inflammasome	11	0	91	3	0.00104115444489	1	HSP90AB1 PYCARD TXNIP
FOXO3	PathwayCommons	cholesterol_biosynthesis_III_(via_desmosterol)	11	0	91	3	0.00104115444489	1	EBP LBR SQLE
ZBTB43	PathwayCommons	CDC42_signaling_events	671	0	10	6	0.0010525682602	1	ATF4 CTNNB1 CXCR4 DAB2 IRF1 STMN1
NFE2L1	PathwayCommons	ATF-2_transcription_factor_network	54	0	40	4	0.00105459438993	1	ATF3 CCND1 DUSP5 JUNB
JUN	PathwayCommons	Calcineurin-regulated_NFAT-dependent_transcription_in_lymphocytes	45	0	48	4	0.00105716283955	1	CALM1 EGR2 FOS SLC3A2
MSC	PathwayCommons	Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.	91	0	41	5	0.00106224427778	1	MT-ATP6 MT-CO3 MT-CYB MT-ND5 NDUFB9
BATF3	PathwayCommons	Validated_transcriptional_targets_of_AP1_family_members_Fra1_and_Fra2	107	0	138	10	0.00107945826294	1	ATF4 CALM1 CCL2 GBP3 IL2RA MMP9 PTPN1 RCAN1 SLC3A2 STAT4
TFEB	PathwayCommons	Interferon_Signaling	44	0	85	5	0.00108135477306	1	IFITM3 IFNGR2 ISG20 PTAFR PTPN1
NR3C1	PathwayCommons	HIF-1-alpha_transcription_factor_network	60	0	93	6	0.00109196342123	1	BHLHE41 BNIP3 FOS HIF1A ID2 JUN
YY1	PathwayCommons	TRAIL_signaling	6	0	41	2	0.00109356696099	1	CFLAR TNFSF10
ZNF143	PathwayCommons	Regulation_of_p38-alpha_and_p38-beta	131	0	43	6	0.00110295913404	1	DDIT3 EGR2 HSPB1 JUN RAN YWHAQ
NFE2L2	PathwayCommons	IL12_signaling_mediated_by_STAT4	26	0	223	6	0.00111409023245	1	HLA-DRA HLA-DRB1 IL18 IL2RA IRF1 STAT4
ZEB2	PathwayCommons	Hypoxic_and_oxygen_homeostasis_regulation_of_HIF-1-alpha	71	0	53	5	0.00112489668708	1	HSP90AA1 ID2 TCEB1 TCEB2 TFRC
MEF2A	PathwayCommons	PERK_regulated_gene_expression	6	0	187	3	0.00114072921519	1	ATF3 ATF4 HSPA5
MEF2A	PathwayCommons	Classical_antibody-mediated_complement_activation	6	0	187	3	0.00114072921519	1	C1QA C1QB C1QC
IRF9	PathwayCommons	The_NLRP3_inflammasome	11	0	94	3	0.00114435004736	1	CASP1 PYCARD TXN
AHR	PathwayCommons	C-MYB_transcription_factor_network	74	0	30	4	0.00114637185104	1	CCND1 CSF1R ETS2 LYZ
STAT5A	PathwayCommons	Complement_cascade	19	0	53	3	0.00116146049388	1	C1QA C1QB C1QC
MAFB	PathwayCommons	Initial_triggering_of_complement	12	0	86	3	0.00116146596976	1	C1QB C1QC CFD
MTF1	PathwayCommons	HIF-1-alpha_transcription_factor_network	60	0	37	4	0.00116551280776	1	BHLHE41 BNIP3 LDHA MCL1
ZBTB43	PathwayCommons	Regulation_of_CDC42_activity	684	0	10	6	0.00116888990455	1	ATF4 CTNNB1 CXCR4 DAB2 IRF1 STMN1
CREB3L2	PathwayCommons	Immune_System	365	0	57	12	0.00117035402926	1	APBB1IP CALR CFD HCST IFI27 IFI35 IFITM3 LY86 PSME1 PSME2 RIPK2 TXN
GTF3A	PathwayCommons	Immune_System	365	0	57	12	0.00117035402926	1	APBB1IP CALR CSF2RA DDX58 HCST IL1RN IL2RA LYN PTAFR PYCARD SQSTM1 XAF1
REL	PathwayCommons	Steroid_hormones	21	0	48	3	0.0011751728399	1	CYP19A1 CYP27B1 HSD11B1
ZNF444	PathwayCommons	Activation,_myristolyation_of_BID_and_translocation_to_mitochondria	5	0	52	2	0.00117990502266	1	BID VIM
BCL11A	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	110	9	0.00120381125258	1	CASP1 IFI35 IFI6 IFIT2 IFIT3 IFNGR1 ISG15 ISG20 SQSTM1
HIF1A	PathwayCommons	Interferon_alpha/beta_signaling	33	0	68	4	0.00120422989256	1	GBP2 IFITM1 PTPN1 STAT2
KLF10	PathwayCommons	AP-1_transcription_factor_network	545	0	50	14	0.00120746220032	1	ATF3 CCND2 EGR2 FKBP1A HSPA8 HSPB1 ID2 LSP1 MMP9 MT2A NCOA4 RAN STAT4 YWHAH
JUNB	PathwayCommons	TNF_receptor_signaling_pathway	250	0	105	14	0.0012108284295	1	BID BIRC3 CASP1 CCND1 CTSD EGR2 EIF2AK2 FOS HSPB1 PIM1 SQSTM1 STAT1 STMN1 TXN
STAT4	PathwayCommons	p38_MAPK_signaling_pathway	149	0	137	12	0.00122798972153	1	BATF3 CCND1 FKBP1A GBP3 IL2RA JUN MAP3K8 PPARG PTPN1 RAN RCAN1 TXN
RUNX1	PathwayCommons	Muscle_contraction	18	0	14	2	0.00123158373918	1	CALM1 VIM
STAT5A	PathwayCommons	IL1-mediated_signaling_events	192	0	53	8	0.00123685879482	1	CCND1 DUSP1 HSPB1 IL1B IL2RA JUNB LSP1 NUP214
ETS2	PathwayCommons	Role_of_Calcineurin-dependent_NFAT_signaling_in_lymphocytes	77	0	163	9	0.00125585974185	1	BATF3 CALM1 FKBP1A GBP3 IL2RA MAP3K8 RAN RCAN1 SLC3A2
HIF1A	PathwayCommons	p38_MAPK_signaling_pathway	149	0	68	8	0.00126131174891	1	BATF3 EGR2 FKBP1A GBP3 IL2RA LSP1 PTPN1 RAN
ZNF143	PathwayCommons	Integrin_family_cell_surface_interactions	1237	0	43	21	0.00126260793754	1	ATF3 BCL2A1 C3 CSF1 CXCR4 CYCS DDIT3 EGR2 HMGA1 HSP90AA1 HSPA8 HSPB1 HSPD1 JUN MDK PMAIP1 RAN SAT1 SH3BP5 YWHAQ ZFP36L1
GTF3A	PathwayCommons	Alpha9_beta1_integrin_signaling_events	1167	0	57	25	0.00126944804748	1	ADM BTG2 CCND1 CSF2RA CYCS DDIT4 EPS8 GSN H2AFY HCK HMGA1 HSPB1 HSPD1 IL2RA LSP1 LYN PLAUR PPARG PYCARD RAN SAT1 SDC2 SH3BP5 STAT4 TNFRSF4
BHLHE41	PathwayCommons	Cytochrome_P450_-_arranged_by_substrate_type	47	0	22	3	0.0012704056149	1	CYP19A1 CYP1B1 CYP27B1
STAT5A	PathwayCommons	p38_MAPK_signaling_pathway	149	0	53	7	0.00128098832036	1	CCND1 DUSP1 HSPB1 IL2RA JUNB LSP1 NUP214
FOS	PathwayCommons	Peptide_ligand-binding_receptors	71	0	81	6	0.00128806144098	1	C3AR1 C5AR1 CCL5 CCR7 FPR1 GAL
STAT1	PathwayCommons	Nucleotide-binding_domain,_leucine_rich_repeat_containing_receptor_(NLR)_signaling_pathways	32	0	184	6	0.00129706859421	1	AIM2 CASP1 DDX58 PYCARD RIPK2 TXN
NR1H3	PathwayCommons	IL12-mediated_signaling_events	104	0	146	10	0.00133510255341	1	CCL3 CCL4 GADD45G HLA-A HLA-DRA HLA-DRB1 IL18 IL1B IL2RA RAN
