TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
LCORL	WP254	Apoptosis	89	up	20	3	0.00519462122768	1	CDKN2A CYCS PMAIP1
JUNB	WP2525	Trans-sulfuration_and_one_carbon_metabolism	31	up	57	3	0.00523963047792	1	MTHFD2 PHGDH PSAT1
NFKB2	WP2884	NRF2_pathway	142	up	114	9	0.00526884987896	1	CES1 FTH1 GPX3 NFE2L2 SERPINA1 SLC2A6 SLC39A8 SQSTM1 TXN
ATF4	WP111	Electron_Transport_Chain	114	up	31	4	0.00527411892316	1	COX5B MT-ND2 MT-ND4 MT-ND5
TCF7L2	WP51	Regulation_of_Actin_Cytoskeleton	154	down	12	3	0.00534665572278	1	ACTB ACTG1 MRAS
STAT1	WP167	Eicosanoid_Synthesis	21	up	172	4	0.00538102800567	1	ALOX5AP LTA4H PTGS1 TBXAS1
STAT2	WP1449	Regulation_of_toll-like_receptor_signaling_pathway	144	up	113	9	0.00544843102972	1	CCL3 CCL5 CD40 CD80 IRF7 NFKBIA SQSTM1 STAT1 TRAFD1
HIF1A	WP2865	IL1_and_megakaryotyces_in_obesity	25	up	72	3	0.00545878946884	1	IL1B MMP9 TLR2
MSC	WP2572	Primary_Focal_Segmental_Glomerulosclerosis_FSGS	72	up	25	3	0.00545878946967	1	CTNNB1 PLAUR SCARB2
DBP	WP69	TCR_Signaling_Pathway	93	up	61	5	0.00555239406475	1	FYB IL1B NFKB1 NFKBIA VIM
STAT3	WP75	Toll-like_receptor_signaling_pathway	104	up	129	8	0.00555504809698	1	CD80 CD86 IL1B IRF7 MAP3K8 NFKB2 STAT1 TLR2
JUNB	WP2884	NRF2_pathway	142	up	57	6	0.00557241223447	1	GSTM3 HBEGF HSPA1A SQSTM1 TXN TXNRD1
STAT1	WP2435	Quercetin_and_Nf-kB/_AP-1_induced_cell_apoptosis	11	up	172	3	0.0056027108064	1	ACOX2 FOS NFE2L2
ETS2	WP111	Electron_Transport_Chain	114	down	50	5	0.00560319334061	1	ATP5G3 COX5B NDUFB6 NDUFB9 SLC25A5
TSC22D1	WP2586	Aryl_Hydrocarbon_Receptor	42	up	43	3	0.00560364719227	1	CCL1 CDKN1A LPL
FOS	WP383	Striated_Muscle_Contraction	42	up	43	3	0.00560364719227	1	ACTG1 TPM2 VIM
TFEB	WP15	Selenium_Micronutrient_Network	87	up	93	6	0.00567988367045	1	ALOX5AP CCL2 GPX3 IL1B NFKB1 TXNRD1
YBX1	WP231	BCL-XL_prevents_the_binding_of_truncated_BID_to_BAX._This_is_prevented_by_BAD._BAD_can_displace_tBID_from_BCL-XL.___	92	down	62	5	0.00568527701631	1	CFLAR GLUL MAP3K8 NFKBIA TXN
YBX1	WP408	Oxidative_Stress	31	up	59	3	0.00577226965241	1	GPX3 NQO1 TXNRD1
STAT4	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	up	130	4	0.00578849985945	1	HSP90AA1 JUN NFE2L2 NQO1
STAT2	WP2324	AGE/RAGE_pathway	72	up	113	6	0.00580680383222	1	LGALS3 MMP14 MSR1 NCF1 NFKBIA STAT1
HIF1A	WP2203	TSLP_Signaling_Pathway	50	up	72	4	0.00580806077564	1	HCK IL2RA LYN STAT4
STAT4	WP75	Toll-like_receptor_signaling_pathway	104	up	130	8	0.00581782387836	1	CCL5 IL1B IRF7 JUN MAP3K8 NFKB2 NFKBIA TLR2
CEBPZ	WP2261	Signaling_Pathways_in_Glioblastoma	85	up	7	2	0.00583479731596	1	CDKN1A MDM2
RBPJ	WP2586	Aryl_Hydrocarbon_Receptor	42	up	86	4	0.00583640562557	1	CCL1 CD36 GCLC NFE2L2
TFEB	WP1539	Angiogenesis	20	up	93	3	0.00587461542073	1	HIF1A MMP9 TIMP3
IRF1	WP247	Small_Ligand_GPCRs	20	up	93	3	0.00587461542073	1	PTAFR PTGER2 PTGIR
ARID5B	WP530	Cytokines_and_Inflammatory_Response	24	up	24	2	0.00587491581946	1	CXCL2 IL1B
PLSCR1	WP2447	Amyotrophic_lateral_sclerosis_(ALS)	34	up	17	2	0.00588725320686	1	BID CASP1
MEF2A	WP408	Oxidative_Stress	31	up	189	5	0.00592749740797	1	GCLC GPX3 MGST1 NFE2L2 TXNRD1
FOS	WP2018	RANKL/RANK_Signaling_Pathway	56	down	33	3	0.00595455443817	1	NFKB2 NFKBIA STAT1
HMG20B	WP702	Metapathway_biotransformation	177	down	21	4	0.00595702137685	1	AKR1B1 CYP1B1 CYP27A1 SULT1A1
ETV5	WP558	Complement_and_Coagulation_Cascades	59	down	10	2	0.00595992374213	1	C1QA CLU
CEBPZ	WP710	DNA_Damage_Response_(only_ATM_dependent)	86	up	7	2	0.00596965725282	1	CDKN1A MDM2
ARID3A	WP254	Apoptosis	89	down	21	3	0.00598204835134	1	CASP1 IRF1 TNFSF10
HBP1	KEGG-hsa05412	Arrhythmogenic_right_ventricular_cardiomyopathy_(ARVC)	75	up	8	2	0.00602873838352	1	ACTB ITGB8
NFE2L2	WP2542	Sulindac_Metabolic_Pathway	5	up	125	2	0.00606847018076	1	CYP1B1 MSRB2
NFE2L1	WP585	Interferon_type_I_signaling_pathways	54	down	11	2	0.00608255285103	1	PDCD4 PTPRC
NFKB2	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	114	5	0.00609980635607	1	IL7R NFKB1 SOCS3 SQSTM1 TNFRSF21
NFE2L1	WP707	DNA_Damage_Response	72	up	26	3	0.00610678977185	1	CCND1 CDKN1A CYCS
ZNF75A	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	up	21	2	0.00611375111206	1	CDKN1A HSP90AA1
ARID3A	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	down	21	2	0.00611375111206	1	CYP1B1 NQO1
HMG20B	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	down	21	2	0.00611375111206	1	CYP1B1 NQO1
PPARG	WP2359	Parkin-Ubiquitin_Proteasomal_System_pathway	72	up	151	7	0.00612493516392	1	CARD16 HSPA5 HSPA8 TUBA1A TUBA1B TUBB2A TUBB4B
PPARG	WP2324	AGE/RAGE_pathway	72	up	151	7	0.00612493516392	1	CYCS MMP7 MMP9 MSR1 NCF1 NFKBIA STAT1
ZNF281	WP2525	Trans-sulfuration_and_one_carbon_metabolism	31	up	19	2	0.00612494213274	1	PHGDH PSAT1
RELA	WP197	Cholesterol_Biosynthesis	17	up	112	3	0.00615653783537	1	FDPS MSMO1 SQLE
YBX1	KEGG-hsa05330	Allograft_Rejection	59	down	62	4	0.00616255192666	1	CD80 CD86 IL1B STAT1
MEF2A	WP2003	miR-targeted_genes_in_leukocytes_-_TarBase	173	up	189	14	0.00618122201313	1	ANPEP CD164 CTSC HMGA1 MCL1 PNP POLE4 SH3BGRL3 TNFAIP2 TNFSF9 TUBA1B TXNRD1 UNC93B1 YWHAQ
NFE2L2	WP15	Selenium_Micronutrient_Network	87	up	125	7	0.00620456186608	1	ABCA1 KYNU NFKB1 NFKB2 SELM SOD2 TXN
POU2F2	WP2431	Spinal_Cord_Injury	121	up	113	8	0.0062307779494	1	CCL2 CXCL2 FKBP1A ICAM1 IL1B MMP9 TNFSF13B VIM
BATF3	KEGG-hsa05330	Allograft_Rejection	59	up	99	5	0.00627176499357	1	CD40 CD86 IL1B IL2RA VIM
NFE2L1	WP585	Interferon_type_I	55	down	11	2	0.0063043975445	1	PDCD4 PTPRC
ASCL2	KEGG-hsa05330	Allograft_Rejection	59	down	32	3	0.00631575092899	1	CD40 CD86 STAT1
ZEB2	WP43	Oxidation_by_Cytochrome_P450	63	up	30	3	0.00631860288002	1	CYB5A CYP1B1 CYP27A1
ZNF322	WP262	EBV_LMP1_signaling	23	up	26	2	0.00632435118512	1	HSP90AA1 NFKBIA
NFE2L2	WP465	Tryptophan_metabolism	47	up	125	5	0.00633268675476	1	ALDH2 CYP1B1 IDO1 KYNU MDM2
TFEB	WP15	Selenium_Pathway	89	up	93	6	0.00634269746935	1	ALOX5AP CCL2 GPX3 IL1B NFKB1 TXNRD1
RELB	WP1533	Vitamin_B12_Metabolism	30	up	20	2	0.00635700727436	1	CCL5 SOD2
ARNT	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	20	2	0.00635700727436	1	HPGD PTGDS
ARID5B	WP2865	IL1_and_megakaryotyces_in_obesity	25	up	24	2	0.00636686339319	1	IL18 IL1B
CEBPZ	WP254	Apoptosis	89	up	7	2	0.0063828987097	1	CYCS MDM2
SOX4	WP2377	Integrated_Pancreatic_Cancer_Pathway	178	down	47	6	0.00639137403129	1	BID CD82 CDKN2A HSP90AB1 INHBA JUNB
ATF3	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	up	68	3	0.00642911726107	1	CDKN1A HSP90AA1 JUN
PPARG	WP2435	Quercetin_and_Nf-kB/_AP-1_Induced_Cell_Apoptosis	13	up	151	3	0.00643069321136	1	ACOX2 FOS NFE2L2
NFE2L2	WP453	Inflammatory_Response_Pathway	30	up	125	4	0.00648275207288	1	CD40 CD80 CD86 IL2RA
NFE2L2	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	125	4	0.00648275207288	1	HSD11B1 PTGER2 PTGIR S100A10
BHLHE41	WP465	Tryptophan_metabolism	47	up	13	2	0.00649283268119	1	CYP19A1 CYP1B1
ZNF281	WP2875	Constitutive_Androstane_Receptor_Pathway	32	up	19	2	0.00651830457111	1	ALAS1 HSP90AA1
CEBPZ	WP138	Androgen_receptor_signaling_pathway	90	up	7	2	0.00652352259093	1	CDKN1A MDM2
IRF5	WP2113	Type_III_interferon_signaling	9	up	69	2	0.00652571656187	1	STAT1 STAT2
HMGA1	WP558	Complement_and_Coagulation_Cascades	59	down	100	5	0.00654222263625	1	C1QA C1QB CFD CLU SERPINA1
HMG20B	WP702	metapathway_biotransformation	182	down	21	4	0.00657326777552	1	AKR1B1 CYP1B1 CYP27A1 SULT1A1
YBX1	WP2884	NRF2_pathway	142	up	59	6	0.00660184359061	1	BLVRB GPX3 GSTM4 NQO1 SLC2A3 TXNRD1
ZEB2	WP43	Cytochrome_P450	64	up	30	3	0.006602307128	1	CYB5A CYP1B1 CYP27A1
HMGA1	WP615	Senescence_and_Autophagy	110	down	100	7	0.00662190541369	1	CCL3 CD44 CREG1 IFI16 IL1B IRF1 MDM2
CREM	WP2002	miR-targeted_genes_in_epithelium_-_TarBase	362	up	6	3	0.00664632144128	1	CD164 PSAT1 TPM4
LCORL	WP2828	Bladder_Cancer	31	up	20	2	0.0067789439077	1	CDKN1A CDKN2A
XBP1	WP2525	Trans-sulfuration_and_one_carbon_metabolism	31	up	20	2	0.0067789439077	1	MTHFD2 PSAT1
STAT4	WP2873	Aryl_Hydrocarbon_Receptor_Pathway	46	up	130	5	0.00680745568938	1	HSP90AA1 IL1B JUN NFE2L2 NQO1
DDIT3	WP268	Notch_Signaling_Pathway	78	up	25	3	0.00682509811596	1	APH1B CDKN1A HIF1A
ZNF394	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	65	3	0.0068935378112	1	ANXA1 PTGIR S100A10
DBP	WP619	Type_II_interferon_signaling_(IFNG)	32	up	61	3	0.00693093147023	1	CYBB ICAM1 IL1B
ZHX1	WP2034	Leptin_signaling_pathway	64	up	10	2	0.00698437251919	1	IL1B SOCS3
ZEB2	WP691	Tamoxifen_metabolism	21	up	30	2	0.00699970391993	1	CYP1B1 SULT1A1
TCF4	WP98	Prostaglandin_Synthesis_and_Regulation	30	down	21	2	0.00699970392045	1	HPGD PTGDS
MSANTD3	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	21	2	0.00699970392045	1	PTGDS TBXAS1
NFE2L2	WP15	Selenium_Pathway	89	up	125	7	0.00701798653612	1	ABCA1 KYNU NFKB1 NFKB2 SELM SOD2 TXN
CEBPZ	WP2446	RB_in_Cancer	94	up	7	2	0.00710031773664	1	CDKN1A MDM2
SOX4	WP2586	Aryl_Hydrocarbon_Receptor	42	down	47	3	0.00719118094464	1	CCL1 CDKN1A LPL
LYL1	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	59	down	11	2	0.00722854182278	1	ACTB NCL
TCF4	WP1433	NOD_pathway	43	up	46	3	0.00723272731488	1	AIM2 IL18 NFKBIA
REL	WP75	Toll-like_receptor_signaling_pathway	104	up	37	4	0.00723602095196	1	CCL4 CCL5 NFKB2 NFKBIA
NR3C1	WP195	IL-1_signaling_pathway	54	up	71	4	0.00726858606109	1	CCL2 IL1B JUN NFKBIA
STAT3	WP15	Selenium_Micronutrient_Network	87	up	129	7	0.00734890932031	1	ALOX5AP ICAM1 IL1B KYNU NFKB2 SOD2 TXN
STAT4	WP1533	Vitamin_B12_Metabolism	30	up	130	4	0.00743955213309	1	CCL5 IL1B NFKB2 SOD2
ARID3A	WP408	Oxidative_Stress	31	down	21	2	0.00746329995528	1	NQO1 SOD2
HMG20B	WP408	Oxidative_Stress	31	down	21	2	0.00746329995528	1	MT1X NQO1
TFEB	WP2431	Spinal_Cord_Injury	121	up	93	7	0.00747128886179	1	CCL2 CXCL2 FKBP1A IL1B MBP MMP9 VIM
IRF8	WP111	Electron_Transport_Chain	114	down	6	2	0.00748494397552	1	COX5B UCP2
ZNF143	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	59	up	34	3	0.00749191433484	1	TUBA4A TUBB4B YWHAQ
ZNF394	WP408	Oxidative_Stress	31	up	65	3	0.00756105293638	1	GCLC NFE2L2 SOD2
PKNOX1	WP545	Complement_Activation,_Classical_Pathway	14	down	148	3	0.00757028627824	1	C1QA C1QB C1QC
PLSCR1	WP2431	Spinal_Cord_Injury	121	up	17	3	0.00763070028973	1	CD47 ICAM1 TNFSF13B
EGR2	WP197	Cholesterol_Biosynthesis	17	up	121	3	0.00763070029038	1	FDPS MSMO1 SQLE
HIF1A	WP585	Interferon_type_I_signaling_pathways	54	up	72	4	0.00763448545675	1	PTPRC SOCS3 STAT2 STAT4
ETV5	WP2359	Parkin-Ubiquitin_Proteasomal_System_pathway	72	up	54	4	0.00763448545824	1	HSPA5 HSPA8 TUBA1B TUBA4A
HMGA1	WP289	Myometrial_Relaxation_and_Contraction_Pathways	150	up	135	10	0.0076520406753	1	ACTB ACTG1 ATF3 IGFBP6 PRKACB RGS1 RGS16 RGS20 YWHAH YWHAQ
TFEB	WP2586	Aryl_Hydrocarbon_Receptor	42	up	93	4	0.00768745461253	1	AHR KLF6 NFE2L2 NFKB1
STAT3	WP615	Senescence_and_Autophagy	110	up	129	8	0.00775572618139	1	CREG1 GSN IFI16 IL1B IRF1 IRF7 MAP1LC3A SQSTM1
MAFB	WP2431	Spinal_Cord_Injury	121	up	51	5	0.00782412095951	1	C1QB CCL2 CXCL2 FCGR2A VIM
RBPJ	WP2485	NAD_Biosynthesis_II_(from_tryptophan)	8	up	86	2	0.00786966069393	1	KYNU QPRT
RBPJ	WP136	Phase_I,_non_P450	8	up	86	2	0.00786966069393	1	CES1 LIPA
PKNOX1	WP2586	Aryl_Hydrocarbon_Receptor	42	down	148	5	0.00792567791384	1	AHR KLF6 NFE2L2 NFKB1 NQO1
BATF3	WP1449	Regulation_of_toll-like_receptor_signaling_pathway	144	up	99	8	0.00794433179115	1	CCL3 CCL4 CD40 CD86 IL1B NFKB1 NFKBIA TLR2
ZEB2	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	down	24	2	0.0079512060024	1	CDKN1A HSP90AA1
MAFB	WP534	Glycolysis_and_Gluconeogenesis	50	down	41	3	0.00798661517122	1	FBP1 MDH1 MPC2
RELB	WP75	Toll-like_receptor_signaling_pathway	104	up	20	3	0.00801272594942	1	CCL5 CD40 NFKBIA
PKNOX1	KEGG-hsa05330	Allograft_Rejection	59	down	148	6	0.00804324771621	1	CD80 CD86 IL1B IL2RA LRRK2 VIM
PKNOX1	WP558	Complement_and_Coagulation_Cascades	59	down	148	6	0.00804324771621	1	C1QA C1QB C1QC PLAUR SERPINA1 SERPING1
NFE2L1	WP2878	PPAR_Alpha_Pathway	26	up	26	2	0.00804572665274	1	CCND1 NR1H3
EGR2	WP707	DNA_Damage_Response	72	up	121	6	0.00806186192739	1	CCND1 CCND2 CDKN1A CYCS GADD45B GADD45G
STAT4	WP615	Senescence_and_Autophagy	110	up	130	8	0.00811413903951	1	CD44 GSN IL1B IRF1 IRF7 JUN MAP1LC3A SPARC
AHR	KEGG-hsa05330	Allograft_Rejection	59	up	35	3	0.00812535560642	1	IL2RA LRRK2 VIM
HIF1A	WP585	Interferon_type_I	55	up	72	4	0.00814384389279	1	PTPRC SOCS3 STAT2 STAT4
NFKB2	WP176	Folate_Metabolism	35	up	114	4	0.00817668693296	1	GPX3 NFKB1 NFKB2 SOD2
NR3C1	WP408	Oxidative_Stress	31	down	22	2	0.00817762795871	1	GCLC MGST1
MAFF	WP697	Estrogen_metabolism	18	up	38	2	0.00819285098367	1	CYP1B1 SULT1A1
ZNF267	WP1984	Integrated_Breast_Cancer_Pathway	63	up	11	2	0.00821081999615	1	GRN PLK3
DBP	WP2197	Endothelin_Pathways	34	up	61	3	0.00821676905579	1	CALM1 GNA15 RAMP1
ZNF580	WP15	Selenium_Micronutrient_Network	87	up	24	3	0.00822422377872	1	ALOX5AP GPX3 PTGS1
LCORL	WP1530	miRNA_Regulation_of_DNA_Damage_Response	105	up	20	3	0.00822708885367	1	CDKN1A CYCS PMAIP1
STAT3	WP254	Apoptosis	89	up	129	7	0.00830100410529	1	BID CARD16 IRF1 IRF7 MCL1 TNFRSF21 TNFSF10
STAT3	WP15	Selenium_Pathway	89	up	129	7	0.00830100410529	1	ALOX5AP ICAM1 IL1B KYNU NFKB2 SOD2 TXN
IRF1	WP1433	NOD_pathway	43	up	93	4	0.00835564990225	1	AIM2 CARD16 CASP1 RIPK2
ATF3	WP231	BCL-XL_prevents_the_binding_of_truncated_BID_to_BAX._This_is_prevented_by_BAD._BAD_can_displace_tBID_from_BCL-XL.___	92	up	68	5	0.00839210104527	1	BID BIRC3 HSP90AA1 JUN TNFRSF1B
TFEC	WP167	Eicosanoid_Synthesis	21	up	33	2	0.00843116389296	1	ALOX5AP PTGDS
TGIF1	WP534	Glycolysis_and_Gluconeogenesis	50	down	14	2	0.00849073430312	1	FBP1 MPC2
ATF3	WP2828	Bladder_Cancer	31	up	68	3	0.00856560740193	1	CCND1 CDKN1A CDKN2A
ATF3	WP129	Matrix_Metalloproteinases	31	up	68	3	0.00856560740193	1	MMP7 MMP9 TIMP3
KLF6	WP195	IL-1_signaling_pathway	54	up	39	3	0.00859974758805	1	CCL2 NFKB1 NFKBIA
THAP1	WP183	Proteasome_Degradation	59	up	12	2	0.00860784798738	1	PSMA7 UCHL1
DDIT3	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	up	25	2	0.00861240788691	1	AHR CDKN1A
ASCL2	WP2374	Oncostatin_M_Signaling_Pathway	66	down	32	3	0.00862128832813	1	CCL2 SOCS3 STAT1
IRF7	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	124	5	0.00865809819565	1	IL7R RIPK2 SOCS3 SQSTM1 VIM
ZNF385A	WP289	Myometrial_Relaxation_and_Contraction_Pathways	150	down	5	2	0.00866076307517	1	ACTB ACTG1
ZNF394	WP2435	Quercetin_and_Nf-kB/_AP-1_induced_cell_apoptosis	11	up	65	2	0.00872347345679	1	ACOX2 NFE2L2
STAT2	WP2018	RANKL/RANK_Signaling_Pathway	56	up	113	5	0.0087318443873	1	ACP5 ICAM1 NFKBIA SQSTM1 STAT1
ZNF580	WP15	Selenium_Pathway	89	up	24	3	0.00875555155057	1	ALOX5AP GPX3 PTGS1
PKNOX1	WP2036	TWEAK_Signaling_Pathway	43	down	148	5	0.00875640543064	1	CCL2 CCL5 NFKB1 NFKB2 NFKBIA
LYL1	WP2324	AGE/RAGE_pathway	72	up	10	2	0.00877872227298	1	MMP7 MSR1
NR3C1	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	71	3	0.00880172258342	1	ANXA1 HSD11B1 S100A10
MAFB	WP545	Complement_Activation,_Classical_Pathway	14	up	51	2	0.00882298365686	1	C1QB C1QC
BATF3	WP2034	Leptin_signaling_pathway	64	up	99	5	0.00882934264739	1	IL1B IL1RN NFKB1 PTPN1 SOCS3
JUND	WP2586	Aryl_Hydrocarbon_Receptor	42	up	17	2	0.00889039049803	1	CCL1 CDKN1A
HLX	WP408	Oxidative_Stress	31	down	23	2	0.00892154891796	1	NFE2L2 SOD2
BATF3	WP167	Eicosanoid_Synthesis	21	down	34	2	0.00893520676106	1	LTA4H PTGDS
CEBPZ	WP179	Cell_Cycle	106	up	7	2	0.00896627979874	1	CDKN1A MDM2
YBX1	WP2380	BDNF_signaling_pathway	144	down	62	6	0.00896870913131	1	MARCKS NCF1 NCF2 NFKBIA SPP1 STAT1
HMGA1	WP254	Apoptosis	89	down	100	6	0.00897315191822	1	CARD16 IRF1 MCL1 MDM2 NFKBIA TNFSF10
MEF2A	WP1982	SREBP_signalling	62	up	189	7	0.00899802623226	1	DBI FDPS INSIG1 MDH1 PPARG SCD SQLE
SNAI3	WP2059	Alzheimers_Disease	153	up	5	2	0.00900070697425	1	IL1B MME
MAFB	WP2586	Aryl_Hydrocarbon_Receptor	42	up	51	3	0.00902074406474	1	AHR KLF6 NFE2L2
JUN	WP69	TCR_Signaling_Pathway	93	up	44	4	0.00906087559894	1	CD83 FOS FYB VIM
IRF1	WP364	IL-6_signaling_pathway	44	up	93	4	0.00906087560096	1	HCK JUNB SOCS3 STAT1
KLF10	WP1539	Angiogenesis	20	up	36	2	0.00907361611999	1	MMP9 TIMP3
ZEB2	WP98	Prostaglandin_Synthesis_and_Regulation	30	down	24	2	0.00909612851543	1	ANXA1 S100A10
ZNF580	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	24	2	0.00909612851543	1	PTGIR PTGS1
ZNF385A	WP51	Regulation_of_Actin_Cytoskeleton	154	down	5	2	0.00911537859551	1	ACTB ACTG1
HIF1A	WP1533	Vitamin_B12_Metabolism	30	up	72	3	0.00914697775056	1	CCL5 IL1B SOD2
MITF	WP2359	Parkin-Ubiquitin_Proteasomal_System_pathway	72	up	30	3	0.00914697775139	1	CARD16 CASP1 TUBB2A
RBPJ	WP75	Toll-like_receptor_signaling_pathway	104	up	86	6	0.00918030368669	1	CCL3 CCL4 CD14 CD40 CD86 IL1B
JUN	WP286	IL-3_Signaling_Pathway	49	up	44	3	0.00918766156221	1	CD86 FOS YWHAQ
STAT5A	WP364	IL-6_signaling_pathway	44	up	49	3	0.00918766156439	1	JUNB STAT1 TIMP1
STAT1	WP2435	Quercetin_and_Nf-kB/_AP-1_Induced_Cell_Apoptosis	13	up	172	3	0.00922483483847	1	ACOX2 FOS NFE2L2
JUNB	WP707	DNA_Damage_Response	72	up	57	4	0.00922853715052	1	BID CCND1 CDKN1A PMAIP1
PKNOX1	WP3	Transcriptional_activation_by_NRF2	15	down	148	3	0.00925713640378	1	NFE2L2 NQO1 SLC7A11
NFE2L1	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	up	26	2	0.00929750821024	1	CDKN1A HSP90AA1
LCORL	WP615	Senescence_and_Autophagy	110	up	20	3	0.00935004376555	1	CDKN1A CDKN2A SPARC
STAT2	WP75	Toll-like_receptor_signaling_pathway	104	up	113	7	0.00942177257281	1	CCL3 CCL5 CD40 CD80 IRF7 NFKBIA STAT1
IRF9	WP465	Tryptophan_metabolism	47	up	88	4	0.00943047786096	1	ALDH1A1 IDO1 KYNU WARS
HLX	WP619	Type_II_interferon_signaling_(IFNG)	32	down	23	2	0.00948944301468	1	GBP1 OAS1
KLF6	WP2018	RANKL/RANK_Signaling_Pathway	56	up	39	3	0.00950688581608	1	ICAM1 NFKB1 NFKBIA
PPARG	WP2036	TWEAK_Signaling_Pathway	43	up	151	5	0.00950906444802	1	CCL5 MMP9 NFKB2 NFKBIA TNFRSF12A
XPA	WP45	G1_to_S_cell_cycle_control	68	up	11	2	0.00951902756218	1	CDKN1A CDKN2A
CEBPZ	WP615	Senescence_and_Autophagy	110	up	7	2	0.00963279700294	1	CDKN1A MDM2
NR3C1	WP408	Oxidative_Stress	31	up	71	3	0.00964540948276	1	FOS MT1X SOD2
REL	WP702	Metapathway_biotransformation	177	up	37	5	0.00967942606178	1	CYP19A1 CYP27B1 GPX3 GSTP1 SULT1A1
DDIT3	WP382	MAPK_Signaling_Pathway	170	up	25	4	0.00980093268185	1	CD14 HSPA5 HSPA8 MRAS
NFE2L2	WP697	Estrogen_metabolism	18	up	125	3	0.00983433952173	1	CYP1B1 NQO1 SULT1A1
MITF	WP2865	IL1_and_megakaryotyces_in_obesity	25	up	30	2	0.00984990973538	1	CCL2 HBEGF
MAFF	WP2003	miR-targeted_genes_in_leukocytes_-_TarBase	173	up	38	5	0.00986531510875	1	CTSC HMGA1 PNP TXNRD1 YWHAQ
HMGA1	WP2586	Aryl_Hydrocarbon_Receptor	42	down	100	4	0.00989091253345	1	AHR CCL1 KLF6 NFE2L2
MXD4	WP706	SIDS_Susceptibility_Pathways	161	up	5	2	0.00993698411744	1	MT-ND2 YBX1
ETV5	WP2431	Spinal_Cord_Injury	121	up	54	5	0.00993830432891	1	CCL2 CCND1 LGALS3 MMP9 RHOC
TCF7L2	WP306	Focal_Adhesion	193	down	12	3	0.0100099191127	1	ACTB ACTG1 FLT1
HIF1A	WP408	Oxidative_Stress	31	up	72	3	0.0100222725118	1	MAOA NFE2L2 SOD2
HIF1A	WP34	Ovarian_Infertility_Genes	31	up	72	3	0.0100222725118	1	CCND2 PTGER2 ZP3
AHR	WP2431	Spinal_Cord_Injury	121	up	35	4	0.0100510424208	1	CCL2 CCND1 MMP9 VIM
PKNOX1	WP2431	Spinal_Cord_Injury	121	down	148	9	0.0100556030199	1	C1QB CCL2 CD47 CXCL2 FCGR2A ICAM1 IL1B TNFSF13B VIM
POU2F2	WP1539	Angiogenesis	20	up	113	3	0.0100651720524	1	HIF1A MMP9 TIMP3
MAFF	WP1539	Angiogenesis	20	up	38	2	0.0100760124855	1	FLT1 TIMP3
BHLHE41	WP558	Complement_and_Coagulation_Cascades	59	up	13	2	0.0100951024936	1	CLU PLAUR
STAT3	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	129	5	0.0101824705605	1	IL7R NQO1 SOCS3 SQSTM1 TNFRSF21
IRF9	WP75	Toll-like_receptor_signaling_pathway	104	up	88	6	0.010230871214	1	CCL3 CCL5 CD40 CD86 IRF7 STAT1
NR1H3	WP558	Complement_and_Coagulation_Cascades	59	up	156	6	0.0103030797745	1	C1QA C1QB C1QC C3 PLAUR SERPINA1
ARID5B	WP619	Type_II_interferon_signaling_(IFNG)	32	up	24	2	0.0103104196552	1	IFNGR2 IL1B
ARNT	WP111	Electron_Transport_Chain	114	up	20	3	0.0103105104249	1	COX5B MT-ND2 NDUFB6
NFKB2	WP247	Small_Ligand_GPCRs	20	up	114	3	0.0103105104266	1	PTAFR PTGER2 PTGIR
NR3C1	WP2435	Quercetin_and_Nf-kB/_AP-1_induced_cell_apoptosis	11	up	71	2	0.0103461327618	1	FOS JUN
BATF3	WP2036	TWEAK_Signaling_Pathway	43	up	99	4	0.0103742219285	1	BIRC3 CCL2 NFKB1 NFKBIA
BATF3	WP2431	Spinal_Cord_Injury	121	up	99	7	0.0104083604317	1	ANXA1 C1QB CCL2 CD47 ICAM1 IL1B VIM
STAT1	WP15	Selenium_Micronutrient_Network	87	up	172	8	0.0104356949997	1	ALOX5AP ICAM1 KYNU NFKB2 PRDX2 PTGS1 SOD2 TXN
