	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	ATF6B	BACH1	BATF	BATF3	BBX	BCL11A	BHLHE41	CDC5L	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	ETV6	FOS	FOXO3	GTF2B	GTF3A	HIF1A	HLX	HMG20A	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF3	KLF6	LCORL	LYL1	MAFB	MAFF	MBD2	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT6	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF267	ZNF274	ZNF281	ZNF322	ZNF350	ZNF37A	ZNF394	ZNF444	ZNF524	ZNF580	ZNF677	ZNF75A
ER-Phagosome_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0654087518689	1	1	0.0489154012362	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00319338094121	0.00414891414931	1	0.00543049828219	0.0474544694703	0.0183514505906	0.0465295146431	1	0.0164097442738	0.033254701482	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00772556964123	1	1	1	1	1	0.0777554649884	1	1	0.00835128712669	1	1	1	1	1	1	1	0.0320049884545	1	1	1	1	0.0489154012362	1	1	1	1	1	1	1	1	1	1	0.020971957441	1	1	1	1	1	1	1	1	1	1	1	0.0388670179266	1	1	1	1
Elongation_arrest_and_recovery	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0843814849777	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0325180085952	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Endogenous_TLR_signaling	0.0491960532387	1	1	1	1	1	1	1	1	1	1	0.0357789670192	1	0.0413748011095	1	1	1	1	1	1	1	1	1	0.00427341676331	1	1	1	1	0.00217818793324	0.0313128961067	1	0.0151042855423	1	1	1	0.0468125370379	1	1	1	1	1	1	1	0.00019127631056	1	1	1	1	1	1	1	0.0681105878598	1	1	0.0189486706462	1	0.00188715089608	1	1	1	0.0708552846657	1	1	1	1	1	1	1	1	0.00646765993784	1	0.0140617346974	0.00738838586437	0.00931767631073	1	1	1	0.0390949996364	1	0.00240006924303	1	1	1	1	1	1	1	1	1	1	0.0228913409952	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0462634919284	1	0.0714656642549	1	1	1	0.00019127631056	1	1	1	1	1	1	1	1
Endogenous_sterols	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00111614161097	1	1	0.00368667341907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0693641153908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00368667341907	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Endothelins	1	1	1	1	1	1	1	1	1	0.0996736863279	1	0.0267629058425	1	0.00369773596496	1	1	1	1	1	1	1	1	1	1	0.0368702659301	1	0.0249235438345	1	0.0129422961154	0.032108634523	1	1	1	0.0356498227177	0.00615018682566	1.49158257186e-05	1	1	0.0260482052879	1	1	0.00445701319468	1	1	1	0.041851292278	1	1	0.0153393794407	0.00184407869456	0.0372295521713	0.00721111925925	1	1	1	1	1	0.0771181921751	0.0255782683789	1	1	0.038405687826	1	0.0496059603522	1	0.0157032297528	1	1	0.00286666205367	1	1	0.0343751541033	1	0.0437947142656	1	1	0.044844100254	0.0385702104859	1	0.0617499364201	1	0.068480725383	1	1	1	1	0.0495928510375	0.0571117876519	1	0.0173733098729	0.0620919579471	1	1	1	1	0.0740820661413	1	1	1	1	0.0448729223714	0.0945420731573	1	1	0.0287838060587	0.0182641175048	1	1	0.00985997181422	1	0.0235799348012	1	1	1	1	1	1	1	0.071617064762	1	1
ErbB1_downstream_signaling	1	1	1	1	1	1	1	1	1	0.09791788225	1	0.0242319438764	1	0.00323849438531	1	1	1	1	1	1	1	1	1	1	0.0354612075357	1	0.0225073371572	1	0.011527003078	0.0298842860387	1	1	1	0.0347884024901	0.00561669446369	1.27460648408e-05	1	1	0.0247160354544	1	1	0.00393504114922	1	1	1	0.0376928754499	1	1	0.014246044474	0.00164804591928	0.035699748352	0.00671432228419	1	1	1	1	1	0.0734226736532	0.024834218239	1	1	0.0362678788751	1	0.0475122960718	1	0.0150492588802	1	1	0.0026816470431	1	1	0.0310407708752	1	0.0406635521995	1	1	0.0407835679619	0.0344040152192	1	0.0583117089456	1	0.065897082526	1	1	1	1	0.0464544363475	0.0509524098852	1	0.015383046721	0.0563898421288	1	1	1	1	0.0717141882252	1	1	1	1	0.0423358435526	0.0913987586244	1	1	0.0270563096271	0.0176445827837	1	1	0.00919837344983	1	0.0221850798193	1	1	1	1	1	1	1	0.0691191545145	1	1
ErbB2/ErbB3_signaling_events	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0566761833008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ErbB_receptor_signaling_network	1	1	1	1	1	1	1	1	1	1	1	0.0189210115407	1	0.00456526216219	1	1	1	1	1	1	1	1	1	1	0.0392461876248	1	0.0177216120116	1	0.00910642237605	0.0359955751999	1	1	1	0.0370797921077	0.00710858767192	1.91845293234e-05	1	1	0.0283301198939	1	1	0.00543317646116	1	1	1	0.0493590958762	1	1	0.00776287107267	0.000956670452885	0.0398172831019	0.00808352528516	1	1	1	1	1	0.0833941267554	0.0268210030092	1	1	0.019345567536	1	0.0531481614702	1	0.016812549277	1	1	0.000856658324078	1	1	0.0403891219566	1	0.0279053817156	1	1	0.0335293841757	0.0461738176064	1	0.0676453523774	1	0.0728250111999	1	1	1	1	0.055026456926	0.0683012489587	1	0.0210581996653	0.0722584057306	1	1	1	1	0.0780383845705	1	1	1	1	0.0239331369784	0.0997949575343	1	1	0.0317721268822	0.0193052612453	1	1	0.0110182912129	1	0.0259923251414	1	1	1	1	1	1	1	0.0758038877602	1	1
Extrinsic_Pathway_for_Apoptosis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0306774129425	1	1	1	0.0535075977571	1	0.0268439664981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0898925551679	0.0440434399974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00547027630967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAS_(CD95)_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	0.063589923648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0452283663886	1	1	1	0.0243354071812	1	0.0942913895714	1	0.0301004462138	1	1	1	1	0.0771741337154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0912397190533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0469083890762	0.0386337581925	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0440870828535	1	1	1	1
FGF_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0796663452637	1	1	0.0165966782224	1	1	1	1	0.0992752402303	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00992638027136	1	1	1	1	1	1	1	1	1	1	1	1	0.0511817846822	1	1	1	1	1	1	1	1	1	1	0.0467030989587	0.0272466151188	1	1	0.0940076080905	0.0593026648103	1	1	1	1	1	1	1	1	0.0992752402303	1	1	1	1	0.0877239212713	1	1	1	1	1	1	1	1	0.0609296459062	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXA1_transcription_factor_network	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0148054410474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXA2_and_FOXA3_transcription_factor_networks	1	0.0121789637583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0226093272545	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00713883438969	1	0.0256341303703	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXA_transcription_factor_networks	1	0.0374038597075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0671085437224	1	1	1	1	1	0.0630642113973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0830608203934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0224030034935	1	0.0754466628286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXM1_transcription_factor_network	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0477087731081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0907480390665	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Fatty_Acyl-CoA_Biosynthesis	1	1	1	1	1	1	0.0121432524799	1	1	1	1	0.0542488308738	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0627935576677	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0865348984929	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0697428698969	1	1	1	1	0.00777885180916	1	1	1	1	1	1	1	1	1	1	1	0.071774657974	1	0.0122735016859	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Fatty_acid,_triacylglycerol,_and_ketone_body_metabolism	1	1	1	1	1	1	0.0919480943774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0414940980239	1	1	1	1	0.0363747486047	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0605095514968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Fc-epsilon_receptor_I_signaling_in_mast_cells	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0595537676545	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Formation_and_Maturation_of_mRNA_Transcript	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0160340284401	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0616596281862	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Formation_of_HIV-1_elongation_complex_containing_HIV-1_Tat	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0643049836425	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Formation_of_HIV-1_elongation_complex_in_the_absence_of_HIV-1_Tat	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0678955674627	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Formation_of_RNA_Pol_II_elongation_complex	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0678955674627	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Formation_of_incision_complex_in_GG-NER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0713947861049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FoxO_family_signaling	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0654087518679	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
G1/S_DNA_Damage_Checkpoints	1	1	1	1	1	0.0830608203934	1	1	1	1	1	1	1	0.0808418352314	1	1	0.0730475128855	0.06882325694	0.00316774621783	1	1	1	1	0.0646842940109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0167889086316	1	1	0.0295421189378	1	1	1	1	0.00322348342658	0.0350765070888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0528142116688	1	1	1	1	1	1	1	1	1	1	1	0.0356685572607	1	1	1	1	1	1	1	1	1	1	1	1	0.0525371770459	1	0.0230163107336	1	1	1	1	0.0256573350924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0418074327766	1	1	1	1
G1/S_Transition	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0724508930707	1	1	0.0971710173476	1	1	1	1	0.0167953828925	0.0713947861055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0477294559661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0980195286744
G2/M_Transition	1	1	1	1	1	0.0455603564991	1	1	1	1	1	1	1	1	1	1	0.0202179153176	1	1	1	1	1	1	1	0.0427475488897	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00197836907874	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0401371012547	1	1	1	1	1	1	1	1	1	1	0.0122870708552	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00227207500045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00653540761759	1	1	1	1	1	1	0.0350875698849	0.0125232157656	1	0.0575111680946	1	1	1	1	1	1	1	1	1
GMCSF-mediated_signaling_events	1	1	1	1	1	1	1	1	1	0.0990133302368	1	0.0153176840818	1	0.00351927074988	1	1	1	1	1	1	1	1	1	1	0.0363371785792	1	0.0239940872331	1	0.00713496000477	0.0312598788895	1	1	1	0.0353251403751	0.00258679443097	1.40648930071e-05	1	1	0.0255423117572	1	1	0.00425464547876	1	1	1	0.0402519704196	1	1	0.0149216575061	0.00176828943993	0.0366503424253	0.00702134943482	1	1	1	1	1	0.0757176082457	0.0252974140564	1	1	0.0375931309584	1	0.048813217263	1	0.0154554655833	1	1	0.00279605208241	0.0974465769708	1	0.0330931270079	1	0.0425997072455	1	1	0.0273989817516	0.036963751738	1	0.0604438658158	1	0.0675038910697	1	1	1	1	0.0483979187653	0.0547390997087	1	0.0166033788754	0.059905334069	1	1	1	1	0.073188171046	1	1	1	1	0.0439085480699	0.0933553776028	1	1	0.0281262383015	0.0180299212714	1	1	0.00960742717173	1	0.0230490196478	1	1	1	1	1	1	1	0.0706733635311	1	1
GPCR_ligand_binding	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0537541076203	1	1	1	1	1	1	1	1	1	1	1	0.0450040623886	1	1	1	1	1	0.0804268222225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0450837332856	1	1	0.0393358872266	1	1	1	0.0419354712267	1	1	1	1	1	1	1	1	1	0.00146658779831	0.0586599202348	0.0582683883669	1	1	1	0.0486721081672	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0552367326078	1	1	1	1	1
GPVI-mediated_activation_cascade	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0693641153908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0115405371089	1	1	1	1
Gene_Expression	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0499466141431	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Generation_of_second_messenger_molecules	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00168177977944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Glucocorticoid_receptor_regulatory_network	1	1	1	1	1	0.0172333120492	1	1	1	1	1	0.0174413633301	1	0.00487476213499	1	1	0.0694420854022	1	0.00299146542336	1	1	1	0.0510641642675	1	0.0244745673324	1	1	1	1	0.0510641642675	1	1	1	1	1	1	1	1	0.0614585761114	1	1	1	1	1	1	1	1	1	0.0316811638145	0.0749844183035	1	1	1	0.0300051788098	1	1	1	1	1	1	1	1	1	0.0465552167483	1	1	1	1	0.0501396892923	0.0538888553582	1	0.0301004462165	1	0.0802748600553	1	1	0.0256597739684	1	1	1	1	1	1	1	1	1	0.0489154012362	1	1	1	0.0474544694703	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020971957441	1	1	1	0.0997473541062	1	0.0997473541062	1	1	1	1	1	1	1	1	1	0.0465552167483
Glucocorticoid_receptor_signaling	1	1	1	1	1	0.0189837326841	1	1	1	1	1	0.0195551312776	1	0.00562323634021	1	1	0.0730475128855	1	0.00316774621783	1	1	1	0.054828678766	1	0.0258367806236	1	1	1	1	0.054828678766	1	1	1	1	1	1	1	1	0.0646842940109	1	1	1	1	1	1	1	1	1	0.0341191591472	0.080274860054	1	1	1	0.0323240064898	1	1	1	1	1	1	1	1	1	0.0490518886448	1	1	1	1	0.0528142116688	0.0596840026494	1	0.0335682674352	1	0.085888353227	1	1	0.0286636516907	1	1	1	1	1	1	1	1	1	0.0525371770459	1	1	1	0.0526433946649	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0226340924697	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0490518886448
Gluconeogenesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0516090580309	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0693641153908	1	1	1	1	1	0.029239821076	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Glucose_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.096180052526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Glypican_1_network	1	1	1	1	1	1	1	1	1	1	1	0.0277649299491	1	0.00388403416125	1	1	1	1	1	1	1	1	1	1	0.037409019873	1	0.0258817848464	1	0.0135091714632	0.0329752216965	1	1	1	0.0359764909627	0.00636102830085	1.58143108684e-05	1	1	0.0265617824384	1	1	0.00466766051176	1	1	1	0.0434996036799	1	1	0.0070161388218	0.00192270582701	0.0378154516892	0.00740514145578	1	1	1	1	1	0.0392314465153	0.025861336539	1	1	0.0392314465153	1	0.0504079070873	1	0.0159540539287	1	1	0.00293877797544	1	1	0.0356960436683	1	0.0450150765649	1	1	0.0464445777533	0.0269922240308	1	0.0630762603229	1	0.0694671605343	1	1	1	1	0.050809671467	0.0421711554632	1	0.0112262416427	0.0643375445126	1	1	1	1	0.074983108491	1	1	1	1	0.0458530274869	0.0957383244086	1	1	0.0294532437011	0.0185005746043	1	1	0.0101179551775	1	0.0241203984225	1	1	1	1	1	1	1	0.0725691753192	1	1
Glypican_3_network	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0482763519204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0543447738628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Glypican_pathway	1	1	1	1	1	1	1	1	1	1	1	0.0275380302536	1	0.0021466254939	1	1	1	1	1	1	1	1	1	1	0.0451487334354	1	0.0417032870627	1	0.0232557453326	0.0463446650239	1	1	1	0.0405242546873	0.00981003559087	3.37020491193e-05	1	1	0.0341785927754	1	1	0.00841057690376	1	1	1	0.0705760037206	1	1	0.0104132354091	0.00147291585966	0.0462861154047	0.00394878255599	1	1	1	1	1	0.0515605082374	0.00473402532075	1	1	0.0515605082374	1	0.0620032187517	1	0.0196027897969	1	1	0.0040571120914	1	1	0.0573755952118	1	0.063851197101	1	1	0.0478975723754	0.0324432478556	1	0.0447746373716	1	0.083551209413	1	1	1	1	0.0692224312515	0.0532804991419	1	0.0129093806896	0.0705760037206	1	1	1	1	0.030590896188	1	1	1	1	0.0303113280277	1	1	1	0.03957752521	0.0039796782333	1	1	0.0141205169602	1	0.0322930170637	1	1	1	1	1	1	1	0.0860774180115	1	1
Golgi_Cisternae_Pericentriolar_Stack_Reorganization	1	1	1	1	1	0.0551962389039	1	1	1	1	1	1	1	1	1	1	0.0540213548759	1	1	1	1	1	1	1	0.0187368769033	1	1	1	1	0.0357856752353	1	1	1	1	1	1	1	1	0.000368983099555	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0125299531512	1	1	1	1	1	1	1	1	1	1	0.00357093358182	1	1	1	1	0.0571676978252	1	1	1	1	1	1	1	1	0.000623504854345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00185069061816	1	1	0.0933632865519	1	1	1	0.010843357862	0.00529019281955	1	0.0255540681812	1	1	1	1	1	1	1	1	1
