TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Fosl2	Tcp11l2	0.4755	48.31	0.312	rgb(220,157,158)	1.9479	None
Junb	Tcp11l2	0.13475	45.21	0.215	rgb(219,176,176)	1.8858	None
Batf	Tec	0.84261	50.33	0.327	rgb(221,155,155)	1.9884	None
Fosl1	Tec	0.88513	50.37	0.366	rgb(221,147,148)	1.9892	None
Fosl2	Tec	-0.20596	46.06	-6.1E-02	rgb(204,209,219)	1.9028	None
Tcf7l2	Tec	-0.77473	50.27	-2.7E-01	rgb(159,182,227)	1.9872	None
Fosb	Tes	0.81973	50.31	0.31	rgb(220,158,158)	1.988	None
Tcf7l2	Tes	-0.4393	48.22	-2.2E-01	rgb(168,187,226)	1.9461	None
Sox5	Tet1	0.40358	48.16	0.158	rgb(219,187,187)	1.9449	2,2
Tcf7l2	Tet1	0.34729	47.28	0.278	rgb(220,164,164)	1.9273	2,2
Batf	Tex14	-0.97097	50.52	-5.2E-01	rgb(104,148,237)	1.9922	None
Fosl2	Tex14	0.039109	44.1	0.097	rgb(218,198,199)	1.8636	None
Batf	Tg	0.63579	49.46	0.456	rgb(222,130,131)	1.9709	None
Fosb	Tg	-0.8701	50.37	-3.7E-01	rgb(138,169,231)	1.9892	None
Batf	Tgm2	0.73354	50.23	0.227	rgb(219,174,174)	1.9864	None
Fosl1	Tgm2	0.84261	50.33	0.331	rgb(221,154,154)	1.9884	None
Fosl2	Tgm2	0.97097	50.52	0.524	rgb(223,117,118)	1.9922	2,2
Fosl1	Tigit	0.46348	48.28	0.284	rgb(220,163,163)	1.9473	None
Fosl2	Tigit	-0.21986	46.2	-2.0E-01	rgb(173,190,225)	1.9056	None
Junb	Tigit	0.42774	48.22	0.217	rgb(219,176,176)	1.9461	None
Batf	Tmem19	-0.97747	50.54	-5.4E-01	rgb(100,146,237)	1.9926	None
Sox5	Tmem19	0.5346	49.19	0.192	rgb(219,180,181)	1.9655	None
Batf	Tmprss6	-0.47077	48.3	-3.0E-01	rgb(151,177,229)	1.9477	None
Fosl1	Tmprss6	0.73354	50.23	0.233	rgb(220,173,173)	1.9864	None
Fosl1	Tnfrsf8	0.84261	50.33	0.333	rgb(221,153,154)	1.9884	None
Sox5	Tnfrsf8	0.66898	50.15	0.147	rgb(219,189,189)	1.9848	None
Batf	Tnip3	-0.29335	47.01	-1.3E-02	rgb(214,215,217)	1.9219	None
Fosl1	Tnip3	-0.24304	46.21	-2.1E-01	rgb(171,189,225)	1.9058	None
Fosb	Tns1	-0.54639	49.2	-2.0E-01	rgb(174,191,225)	1.9657	None
Fosl2	Tns1	0.49825	49.04	0.039	rgb(217,210,210)	1.9625	None
Fosl2	Tpbg	-0.46154	48.3	-3.0E-01	rgb(153,178,228)	1.9477	None
Sox5	Tpbg	0.22901	46.17	0.172	rgb(219,184,185)	1.905	2,2
Batf	Trat1	-0.74317	50.24	-2.4E-01	rgb(164,185,226)	1.9866	None
Sox5	Trat1	0.0091112	44.09	0.094	rgb(218,199,199)	1.8634	None
Batf	Trerf1	0.5346	49.19	0.193	rgb(219,180,181)	1.9655	None
Fosl1	Trerf1	0.93795	50.43	0.426	rgb(222,136,136)	1.9904	None
Fosl2	Trerf1	0.91215	50.42	0.421	rgb(222,137,138)	1.9902	None
Batf	Trim2	0.083454	44.25	0.247	rgb(220,170,170)	1.8666	None
Fosb	Trim2	0.455	48.26	0.259	rgb(220,168,168)	1.9469	None
Fosl2	Trmt5	-0.78001	50.29	-2.9E-01	rgb(153,178,228)	1.9876	None
Junb	Trmt5	-0.60984	49.34	-3.4E-01	rgb(142,171,230)	1.9685	None
Batf	Tspan6	0.66518	50.14	0.144	rgb(219,189,190)	1.9846	None
Tcf7l2	Tspan6	-0.67753	50.17	-1.7E-01	rgb(180,194,224)	1.9852	None
Batf	Ttyh3	-0.4199	48.17	-1.7E-01	rgb(179,194,224)	1.9451	None
Fosl1	Ttyh3	-0.31412	47.15	-3.4E-01	rgb(143,172,230)	1.9247	None
Batf	Tubb6	0.37479	47.34	0.34	rgb(221,152,153)	1.9285	None
Fosl1	Tubb6	0.33197	47.24	0.24	rgb(220,171,172)	1.9265	None
Fosl2	Tubb6	0.74841	50.26	0.262	rgb(220,167,168)	1.987	None
Batf	Txk	0.13018	45.2	0.201	rgb(219,179,179)	1.8856	None
Junb	Txk	0.79685	50.29	0.289	rgb(220,162,162)	1.9876	None
Fosl2	Ubash3a	0.70028	50.19	0.193	rgb(219,180,181)	1.9856	None
Sox5	Ubash3a	-0.82549	50.33	-3.3E-01	rgb(146,174,229)	1.9884	None
Fosb	Ubtd1	-0.76948	50.28	-2.8E-01	rgb(157,180,228)	1.9874	None
Fosl1	Ubtd1	0.73354	50.23	0.23	rgb(220,173,174)	1.9864	None
Fosl2	Ubtd1	0.1272	45.19	0.185	rgb(219,182,182)	1.8854	None
Batf	Vim	0.66015	50.11	0.134	rgb(218,191,192)	1.984	None
Fosl1	Vim	-0.9038	50.41	-4.1E-01	rgb(129,163,232)	1.99	None
Batf	Vps13a	-0.57921	49.27	-2.7E-01	rgb(159,182,227)	1.9671	None
Sox5	Vps13a	0.91215	50.42	0.415	rgb(222,138,139)	1.9902	None
Tcf7l2	Vps13a	0.55077	49.22	0.218	rgb(219,175,176)	1.9661	None
Batf	Vrk2	-0.88983	50.39	-3.9E-01	rgb(132,165,232)	1.9896	None
Fosl1	Vrk2	-0.23935	46.2	-2.0E-01	rgb(173,190,225)	1.9056	None
Fosl1	Wdr1	-0.21349	46.11	-1.1E-01	rgb(192,202,221)	1.9038	None
Tcf7l2	Wdr1	-0.68996	50.19	-1.9E-01	rgb(175,191,224)	1.9856	None
Batf	Wnt10a	-0.54826	49.21	-2.1E-01	rgb(172,189,225)	1.9659	None
Sox5	Wnt10a	0.35871	47.32	0.317	rgb(220,156,157)	1.9281	2,2
Sox5	Wwp1	0.11328	45.02	0.023	rgb(217,213,213)	1.882	None
Tcf7l2	Wwp1	0.033147	44.18	0.175	rgb(219,184,184)	1.8652	None
Fosl2	Xrcc5	-0.84818	50.35	-3.5E-01	rgb(141,171,230)	1.9888	None
Junb	Xrcc5	-0.004155	44.06	-5.8E-02	rgb(205,209,219)	1.8628	None
Batf	Zfp467	-0.63743	49.48	-4.8E-01	rgb(113,153,235)	1.9713	2,2
Sox5	Zfp467	0.89475	50.38	0.376	rgb(221,145,146)	1.9894	2,2
Batf	Zfp704	-0.58485	49.28	-2.8E-01	rgb(156,180,228)	1.9673	None
Tcf7l2	Zfp704	0.68612	50.17	0.17	rgb(219,185,185)	1.9852	None
Fosb	Zfp827	0.60762	49.33	0.333	rgb(221,153,154)	1.9683	None
Fosl2	Zfp827	-0.96335	50.5	-5.0E-01	rgb(109,152,236)	1.9918	None
Fosl1	Zhx2	-0.81973	50.31	-3.1E-01	rgb(149,176,229)	1.988	None
Fosl2	Zhx2	0.081964	44.36	0.356	rgb(221,149,150)	1.8688	None
Tcf7l2	Zhx2	0.73808	50.25	0.249	rgb(220,170,170)	1.9868	None
